,T2M,RH2M,Date
0,22.7,47.62,2016-01-01
1,22.95,42.12,2016-01-02
2,22.51,33.94,2016-01-03
3,21.76,38.06,2016-01-04
4,21.95,40.94,2016-01-05
5,22.22,47.25,2016-01-06
6,21.96,47.81,2016-01-07
7,21.98,45.62,2016-01-08
8,22.73,36.5,2016-01-09
9,22.21,36.81,2016-01-10
10,22.03,34.75,2016-01-11
11,22.06,33.69,2016-01-12
12,22.26,36.75,2016-01-13
13,22.83,47.25,2016-01-14
14,22.72,54.94,2016-01-15
15,23.56,49.44,2016-01-16
16,23.56,45.12,2016-01-17
17,23.15,50.19,2016-01-18
18,21.3,68.38,2016-01-19
19,22.59,52.06,2016-01-20
20,20.83,31.62,2016-01-21
21,20.76,25.44,2016-01-22
22,20.75,20.88,2016-01-23
23,21.95,24.44,2016-01-24
24,23.58,50.44,2016-01-25
25,24.8,52.0,2016-01-26
26,24.52,40.81,2016-01-27
27,23.98,16.94,2016-01-28
28,23.89,24.19,2016-01-29
29,24.34,22.19,2016-01-30
30,25.4,21.19,2016-01-31
31,25.44,24.12,2016-02-01
32,25.99,26.56,2016-02-02
33,25.24,21.69,2016-02-03
34,24.55,22.62,2016-02-04
35,24.28,38.5,2016-02-05
36,24.93,49.06,2016-02-06
37,25.98,52.56,2016-02-07
38,26.48,46.56,2016-02-08
39,26.51,46.94,2016-02-09
40,26.36,41.5,2016-02-10
41,27.09,38.38,2016-02-11
42,27.57,34.0,2016-02-12
43,27.25,35.69,2016-02-13
44,27.08,39.06,2016-02-14
45,26.23,39.19,2016-02-15
46,25.51,46.19,2016-02-16
47,25.19,41.19,2016-02-17
48,25.44,40.62,2016-02-18
49,26.27,27.31,2016-02-19
50,27.14,29.0,2016-02-20
51,28.62,32.5,2016-02-21
52,30.23,27.25,2016-02-22
53,29.73,31.88,2016-02-23
54,29.55,31.62,2016-02-24
55,29.44,32.62,2016-02-25
56,28.55,50.44,2016-02-26
57,27.5,43.62,2016-02-27
58,27.17,48.62,2016-02-28
59,27.8,47.88,2016-02-29
60,25.98,54.75,2016-03-01
61,27.73,47.38,2016-03-02
62,28.55,43.81,2016-03-03
63,28.38,40.38,2016-03-04
64,28.71,37.81,2016-03-05
65,29.99,31.62,2016-03-06
66,28.45,32.75,2016-03-07
67,28.33,32.25,2016-03-08
68,28.06,34.62,2016-03-09
69,30.12,29.94,2016-03-10
70,30.26,29.38,2016-03-11
71,30.27,30.06,2016-03-12
72,30.37,34.69,2016-03-13
73,29.83,29.44,2016-03-14
74,29.51,45.62,2016-03-15
75,30.03,36.88,2016-03-16
76,30.33,26.19,2016-03-17
77,31.49,23.81,2016-03-18
78,31.44,28.75,2016-03-19
79,31.4,24.5,2016-03-20
80,30.86,19.06,2016-03-21
81,30.42,12.75,2016-03-22
82,30.56,15.81,2016-03-23
83,31.42,33.81,2016-03-24
84,31.25,34.31,2016-03-25
85,31.37,35.81,2016-03-26
86,31.12,29.44,2016-03-27
87,29.98,36.88,2016-03-28
88,30.93,35.25,2016-03-29
89,32.09,32.31,2016-03-30
90,32.28,33.88,2016-03-31
91,32.8,25.75,2016-04-01
92,32.65,28.44,2016-04-02
93,33.48,28.94,2016-04-03
94,33.78,26.0,2016-04-04
95,32.32,26.06,2016-04-05
96,31.9,21.44,2016-04-06
97,31.78,22.12,2016-04-07
98,31.95,30.0,2016-04-08
99,31.99,35.69,2016-04-09
100,32.32,34.44,2016-04-10
101,33.51,29.44,2016-04-11
102,34.52,17.25,2016-04-12
103,33.76,24.44,2016-04-13
104,34.67,22.88,2016-04-14
105,35.65,31.94,2016-04-15
106,35.26,30.31,2016-04-16
107,34.93,30.25,2016-04-17
108,33.86,30.56,2016-04-18
109,32.48,33.5,2016-04-19
110,33.26,28.19,2016-04-20
111,34.24,31.06,2016-04-21
112,35.48,22.12,2016-04-22
113,34.17,19.12,2016-04-23
114,33.86,19.69,2016-04-24
115,34.04,18.94,2016-04-25
116,34.72,33.75,2016-04-26
117,34.19,31.81,2016-04-27
118,34.25,29.19,2016-04-28
119,33.38,23.38,2016-04-29
120,34.55,27.88,2016-04-30
121,35.19,26.38,2016-05-01
122,35.14,27.0,2016-05-02
123,35.7,25.44,2016-05-03
124,33.56,36.12,2016-05-04
125,30.03,52.81,2016-05-05
126,28.33,62.25,2016-05-06
127,29.7,55.38,2016-05-07
128,29.56,55.5,2016-05-08
129,30.61,47.75,2016-05-09
130,30.12,52.88,2016-05-10
131,30.78,50.19,2016-05-11
132,32.49,45.44,2016-05-12
133,33.01,43.62,2016-05-13
134,33.7,40.44,2016-05-14
135,32.97,43.12,2016-05-15
136,32.93,41.94,2016-05-16
137,31.67,45.88,2016-05-17
138,32.04,46.81,2016-05-18
139,32.23,43.44,2016-05-19
140,33.55,42.44,2016-05-20
141,33.45,37.81,2016-05-21
142,34.48,31.69,2016-05-22
143,34.49,33.56,2016-05-23
144,34.7,33.38,2016-05-24
145,34.13,32.38,2016-05-25
146,33.96,39.0,2016-05-26
147,34.57,37.81,2016-05-27
148,34.94,35.75,2016-05-28
149,33.83,37.12,2016-05-29
150,32.66,40.5,2016-05-30
151,33.35,39.5,2016-05-31
152,33.51,40.56,2016-06-01
153,32.26,50.62,2016-06-02
154,30.51,60.25,2016-06-03
155,29.18,66.25,2016-06-04
156,28.19,70.56,2016-06-05
157,27.2,73.06,2016-06-06
158,28.06,69.69,2016-06-07
159,26.69,75.31,2016-06-08
160,27.79,67.44,2016-06-09
161,29.08,62.5,2016-06-10
162,28.46,63.81,2016-06-11
163,28.2,65.5,2016-06-12
164,26.8,71.31,2016-06-13
165,29.53,57.62,2016-06-14
166,29.73,57.19,2016-06-15
167,29.52,55.31,2016-06-16
168,28.62,57.69,2016-06-17
169,25.19,75.88,2016-06-18
170,26.59,78.44,2016-06-19
171,26.51,76.69,2016-06-20
172,26.99,69.81,2016-06-21
173,27.81,69.62,2016-06-22
174,28.15,67.12,2016-06-23
175,26.43,71.44,2016-06-24
176,25.7,75.62,2016-06-25
177,24.86,78.44,2016-06-26
178,25.15,77.56,2016-06-27
179,24.58,81.5,2016-06-28
180,25.37,79.94,2016-06-29
181,25.78,78.94,2016-06-30
182,25.36,80.12,2016-07-01
183,26.32,78.12,2016-07-02
184,26.46,75.12,2016-07-03
185,26.8,74.19,2016-07-04
186,25.92,79.38,2016-07-05
187,26.68,73.5,2016-07-06
188,26.09,75.75,2016-07-07
189,25.62,75.38,2016-07-08
190,24.39,82.0,2016-07-09
191,24.86,79.38,2016-07-10
192,25.12,81.31,2016-07-11
193,26.73,73.56,2016-07-12
194,27.0,71.06,2016-07-13
195,26.94,69.62,2016-07-14
196,26.4,72.38,2016-07-15
197,27.37,67.0,2016-07-16
198,26.55,68.75,2016-07-17
199,25.28,77.31,2016-07-18
200,24.55,80.94,2016-07-19
201,25.07,82.0,2016-07-20
202,24.51,86.56,2016-07-21
203,24.37,85.12,2016-07-22
204,24.26,82.88,2016-07-23
205,25.26,79.31,2016-07-24
206,25.88,79.75,2016-07-25
207,25.33,81.81,2016-07-26
208,25.29,81.94,2016-07-27
209,25.48,83.0,2016-07-28
210,24.54,85.56,2016-07-29
211,24.7,84.31,2016-07-30
212,24.22,86.44,2016-07-31
213,24.3,85.75,2016-08-01
214,23.65,85.12,2016-08-02
215,23.88,84.75,2016-08-03
216,24.4,84.25,2016-08-04
217,25.69,79.44,2016-08-05
218,25.65,78.19,2016-08-06
219,25.64,76.56,2016-08-07
220,25.65,76.31,2016-08-08
221,24.65,81.12,2016-08-09
222,25.64,77.12,2016-08-10
223,25.6,77.25,2016-08-11
224,25.44,78.62,2016-08-12
225,25.97,78.75,2016-08-13
226,25.19,79.25,2016-08-14
227,25.23,76.19,2016-08-15
228,25.69,74.06,2016-08-16
229,25.71,74.62,2016-08-17
230,25.82,73.38,2016-08-18
231,25.68,71.94,2016-08-19
232,26.26,69.06,2016-08-20
233,26.74,69.19,2016-08-21
234,26.01,72.19,2016-08-22
235,26.83,72.38,2016-08-23
236,26.92,73.62,2016-08-24
237,25.99,78.19,2016-08-25
238,26.37,73.25,2016-08-26
239,26.36,74.44,2016-08-27
240,25.97,77.69,2016-08-28
241,26.71,77.06,2016-08-29
242,26.07,82.94,2016-08-30
243,24.3,89.5,2016-08-31
244,23.36,88.56,2016-09-01
245,24.51,83.19,2016-09-02
246,24.12,81.44,2016-09-03
247,23.7,82.31,2016-09-04
248,24.33,73.81,2016-09-05
249,24.37,71.19,2016-09-06
250,24.36,70.5,2016-09-07
251,24.65,73.06,2016-09-08
252,24.82,76.88,2016-09-09
253,24.21,81.81,2016-09-10
254,24.2,83.19,2016-09-11
255,23.51,85.5,2016-09-12
256,22.87,90.62,2016-09-13
257,23.9,90.88,2016-09-14
258,24.25,90.25,2016-09-15
259,24.87,87.81,2016-09-16
260,24.58,84.06,2016-09-17
261,23.69,84.62,2016-09-18
262,24.08,84.06,2016-09-19
263,23.45,90.94,2016-09-20
264,24.36,90.25,2016-09-21
265,23.76,93.62,2016-09-22
266,24.27,91.06,2016-09-23
267,23.83,94.62,2016-09-24
268,24.62,89.38,2016-09-25
269,24.62,89.31,2016-09-26
270,24.04,91.44,2016-09-27
271,24.27,86.0,2016-09-28
272,24.51,84.88,2016-09-29
273,24.01,88.38,2016-09-30
274,23.62,91.62,2016-10-01
275,24.15,86.69,2016-10-02
276,23.97,85.75,2016-10-03
277,23.94,84.44,2016-10-04
278,23.92,84.88,2016-10-05
279,23.93,84.75,2016-10-06
280,23.55,87.0,2016-10-07
281,23.65,89.69,2016-10-08
282,23.63,89.81,2016-10-09
283,23.94,86.0,2016-10-10
284,24.14,84.75,2016-10-11
285,23.49,80.19,2016-10-12
286,22.48,78.88,2016-10-13
287,21.69,74.69,2016-10-14
288,21.12,73.44,2016-10-15
289,21.51,72.56,2016-10-16
290,21.53,71.5,2016-10-17
291,20.68,73.69,2016-10-18
292,21.07,69.62,2016-10-19
293,21.73,68.25,2016-10-20
294,21.08,69.88,2016-10-21
295,20.44,69.19,2016-10-22
296,21.29,66.38,2016-10-23
297,21.49,69.56,2016-10-24
298,20.7,75.75,2016-10-25
299,20.44,78.44,2016-10-26
300,20.11,78.06,2016-10-27
301,20.17,77.94,2016-10-28
302,21.62,84.5,2016-10-29
303,22.79,86.69,2016-10-30
304,22.28,84.25,2016-10-31
305,21.38,82.62,2016-11-01
306,20.92,80.12,2016-11-02
307,21.0,78.81,2016-11-03
308,20.58,80.75,2016-11-04
309,21.12,78.38,2016-11-05
310,21.61,79.62,2016-11-06
311,19.63,68.06,2016-11-07
312,19.6,59.5,2016-11-08
313,18.8,62.31,2016-11-09
314,18.73,59.44,2016-11-10
315,18.19,60.88,2016-11-11
316,18.15,67.31,2016-11-12
317,20.0,72.94,2016-11-13
318,21.57,77.56,2016-11-14
319,22.1,80.19,2016-11-15
320,21.3,80.56,2016-11-16
321,20.24,79.31,2016-11-17
322,18.7,67.56,2016-11-18
323,17.5,66.69,2016-11-19
324,19.35,61.5,2016-11-20
325,19.46,60.56,2016-11-21
326,19.12,58.81,2016-11-22
327,19.4,56.19,2016-11-23
328,18.86,58.56,2016-11-24
329,18.75,59.62,2016-11-25
330,19.31,53.94,2016-11-26
331,20.49,49.38,2016-11-27
332,20.64,50.44,2016-11-28
333,20.83,50.69,2016-11-29
334,20.31,55.94,2016-11-30
335,20.19,62.19,2016-12-01
336,21.54,65.75,2016-12-02
337,22.26,74.38,2016-12-03
338,22.96,74.38,2016-12-04
339,21.02,61.88,2016-12-05
340,19.72,62.19,2016-12-06
341,19.48,60.75,2016-12-07
342,19.0,54.25,2016-12-08
343,18.25,49.31,2016-12-09
344,17.44,52.38,2016-12-10
345,18.01,55.69,2016-12-11
346,20.26,48.75,2016-12-12
347,21.67,66.0,2016-12-13
348,22.08,77.75,2016-12-14
349,22.05,66.69,2016-12-15
350,22.24,66.94,2016-12-16
351,21.05,52.12,2016-12-17
352,19.92,47.69,2016-12-18
353,19.1,48.38,2016-12-19
354,18.9,45.0,2016-12-20
355,19.78,39.19,2016-12-21
356,20.12,38.38,2016-12-22
357,19.12,38.62,2016-12-23
358,20.08,34.81,2016-12-24
359,19.95,44.44,2016-12-25
360,20.01,49.88,2016-12-26
361,18.66,40.94,2016-12-27
362,18.61,46.31,2016-12-28
363,19.45,51.44,2016-12-29
364,19.87,53.56,2016-12-30
365,20.19,59.19,2016-12-31
366,20.65,54.62,2017-01-01
367,20.85,52.12,2017-01-02
368,19.44,48.38,2017-01-03
369,18.64,41.0,2017-01-04
370,18.7,41.62,2017-01-05
371,19.65,35.88,2017-01-06
372,20.72,47.69,2017-01-07
373,21.14,52.75,2017-01-08
374,21.88,55.25,2017-01-09
375,21.67,43.88,2017-01-10
376,19.73,39.38,2017-01-11
377,18.87,37.25,2017-01-12
378,19.88,38.81,2017-01-13
379,20.07,41.0,2017-01-14
380,20.87,50.69,2017-01-15
381,21.18,38.19,2017-01-16
382,21.54,35.56,2017-01-17
383,21.03,40.5,2017-01-18
384,20.62,54.44,2017-01-19
385,21.15,42.69,2017-01-20
386,22.02,38.19,2017-01-21
387,23.56,41.38,2017-01-22
388,23.58,41.88,2017-01-23
389,22.86,34.38,2017-01-24
390,22.38,41.62,2017-01-25
391,23.19,43.31,2017-01-26
392,24.31,46.5,2017-01-27
393,23.65,40.69,2017-01-28
394,22.35,29.62,2017-01-29
395,22.84,21.44,2017-01-30
396,23.71,24.56,2017-01-31
397,24.1,33.81,2017-02-01
398,23.58,44.5,2017-02-02
399,23.37,42.0,2017-02-03
400,23.5,32.44,2017-02-04
401,24.13,30.38,2017-02-05
402,24.18,24.12,2017-02-06
403,23.73,26.44,2017-02-07
404,24.13,25.38,2017-02-08
