,T2M,RH2M,Date
0,23.73,76.62,2016-01-01
1,23.5,77.0,2016-01-02
2,23.52,76.88,2016-01-03
3,23.78,76.56,2016-01-04
4,23.73,75.75,2016-01-05
5,23.46,77.69,2016-01-06
6,23.44,75.81,2016-01-07
7,23.4,75.31,2016-01-08
8,23.03,73.06,2016-01-09
9,22.85,72.5,2016-01-10
10,23.25,72.06,2016-01-11
11,23.17,71.38,2016-01-12
12,23.21,72.5,2016-01-13
13,23.07,73.56,2016-01-14
14,23.07,75.5,2016-01-15
15,22.79,73.62,2016-01-16
16,22.86,74.62,2016-01-17
17,23.78,75.56,2016-01-18
18,24.89,76.94,2016-01-19
19,25.19,77.81,2016-01-20
20,25.05,76.88,2016-01-21
21,24.41,83.56,2016-01-22
22,25.08,85.06,2016-01-23
23,25.16,82.88,2016-01-24
24,25.26,78.5,2016-01-25
25,25.01,76.62,2016-01-26
26,24.8,74.25,2016-01-27
27,24.86,71.75,2016-01-28
28,24.65,74.31,2016-01-29
29,24.55,75.69,2016-01-30
30,24.21,77.5,2016-01-31
31,23.98,74.38,2016-02-01
32,24.05,75.19,2016-02-02
33,24.22,76.38,2016-02-03
34,24.74,74.94,2016-02-04
35,25.42,72.5,2016-02-05
36,25.38,71.75,2016-02-06
37,25.94,71.94,2016-02-07
38,25.84,75.44,2016-02-08
39,25.4,75.44,2016-02-09
40,25.44,72.31,2016-02-10
41,25.48,72.62,2016-02-11
42,25.77,71.69,2016-02-12
43,26.26,74.06,2016-02-13
44,25.58,70.94,2016-02-14
45,26.12,70.19,2016-02-15
46,26.11,71.81,2016-02-16
47,26.26,73.75,2016-02-17
48,26.69,71.19,2016-02-18
49,26.32,73.75,2016-02-19
50,27.38,73.88,2016-02-20
51,27.49,74.0,2016-02-21
52,27.02,74.0,2016-02-22
53,26.26,73.06,2016-02-23
54,26.37,69.38,2016-02-24
55,27.26,71.56,2016-02-25
56,27.44,70.12,2016-02-26
57,26.86,74.94,2016-02-27
58,27.31,76.25,2016-02-28
59,27.05,74.25,2016-02-29
60,27.43,70.62,2016-03-01
61,26.78,72.44,2016-03-02
62,27.08,70.12,2016-03-03
63,26.16,73.44,2016-03-04
64,27.15,70.19,2016-03-05
65,27.16,70.44,2016-03-06
66,27.39,68.94,2016-03-07
67,27.33,68.88,2016-03-08
68,27.96,66.31,2016-03-09
69,27.11,74.81,2016-03-10
70,28.23,70.25,2016-03-11
71,28.26,69.56,2016-03-12
72,29.08,67.56,2016-03-13
73,29.0,66.12,2016-03-14
74,28.87,65.75,2016-03-15
75,29.32,65.88,2016-03-16
76,30.02,62.12,2016-03-17
77,29.62,60.38,2016-03-18
78,30.03,58.5,2016-03-19
79,30.2,59.81,2016-03-20
80,30.78,57.38,2016-03-21
81,31.26,60.62,2016-03-22
82,31.35,65.38,2016-03-23
83,30.48,64.25,2016-03-24
84,29.25,65.81,2016-03-25
85,29.12,62.56,2016-03-26
86,28.9,63.0,2016-03-27
87,29.45,64.88,2016-03-28
88,30.38,65.5,2016-03-29
89,29.96,67.38,2016-03-30
90,30.05,65.31,2016-03-31
91,30.2,63.69,2016-04-01
92,30.37,63.62,2016-04-02
93,30.94,61.75,2016-04-03
94,30.48,62.5,2016-04-04
95,30.36,62.69,2016-04-05
96,30.73,63.94,2016-04-06
97,31.06,65.62,2016-04-07
98,31.26,64.06,2016-04-08
99,30.81,62.94,2016-04-09
100,30.62,62.38,2016-04-10
101,30.4,64.5,2016-04-11
102,31.62,65.19,2016-04-12
103,32.37,65.56,2016-04-13
104,32.08,67.31,2016-04-14
105,31.67,68.25,2016-04-15
106,31.51,68.5,2016-04-16
107,31.3,68.38,2016-04-17
108,31.14,67.38,2016-04-18
109,31.05,66.5,2016-04-19
110,31.62,64.0,2016-04-20
111,32.26,66.0,2016-04-21
112,32.95,63.5,2016-04-22
113,33.08,62.69,2016-04-23
114,33.46,60.69,2016-04-24
115,32.24,64.44,2016-04-25
116,31.21,69.06,2016-04-26
117,30.53,69.56,2016-04-27
118,31.68,63.81,2016-04-28
119,31.94,62.5,2016-04-29
120,31.73,63.62,2016-04-30
121,32.05,61.25,2016-05-01
122,32.57,61.0,2016-05-02
123,32.33,62.38,2016-05-03
124,31.95,65.19,2016-05-04
125,31.76,63.81,2016-05-05
126,31.42,64.44,2016-05-06
127,30.98,65.81,2016-05-07
128,31.61,63.56,2016-05-08
129,31.41,63.75,2016-05-09
130,31.94,61.06,2016-05-10
131,31.9,56.88,2016-05-11
132,32.54,53.94,2016-05-12
133,32.8,58.12,2016-05-13
134,31.83,64.31,2016-05-14
135,31.34,63.44,2016-05-15
136,29.57,76.19,2016-05-16
137,27.83,82.38,2016-05-17
138,28.94,77.06,2016-05-18
139,29.66,74.44,2016-05-19
140,30.55,72.12,2016-05-20
141,30.61,68.5,2016-05-21
142,31.32,68.88,2016-05-22
143,31.56,66.06,2016-05-23
144,32.15,65.0,2016-05-24
145,32.82,62.56,2016-05-25
146,32.15,63.88,2016-05-26
147,29.37,73.69,2016-05-27
148,30.76,70.0,2016-05-28
149,28.36,78.06,2016-05-29
150,30.05,71.25,2016-05-30
151,29.78,72.38,2016-05-31
152,28.98,75.81,2016-06-01
153,29.93,74.56,2016-06-02
154,30.26,71.94,2016-06-03
155,29.85,74.81,2016-06-04
156,29.8,74.81,2016-06-05
157,29.36,79.75,2016-06-06
158,29.63,78.19,2016-06-07
159,29.49,80.44,2016-06-08
160,29.17,75.44,2016-06-09
161,29.2,73.81,2016-06-10
162,30.73,66.0,2016-06-11
163,30.42,63.5,2016-06-12
164,30.0,60.19,2016-06-13
165,30.55,57.75,2016-06-14
166,31.32,60.75,2016-06-15
167,30.94,63.5,2016-06-16
168,30.67,64.25,2016-06-17
169,29.64,69.56,2016-06-18
170,28.3,73.94,2016-06-19
171,27.7,79.44,2016-06-20
172,28.76,75.88,2016-06-21
173,28.67,73.75,2016-06-22
174,28.09,73.56,2016-06-23
175,27.5,71.69,2016-06-24
176,27.75,71.94,2016-06-25
177,28.43,70.62,2016-06-26
178,29.01,72.75,2016-06-27
179,28.32,73.19,2016-06-28
180,28.61,74.88,2016-06-29
181,28.6,72.5,2016-06-30
182,29.05,70.5,2016-07-01
183,29.78,68.25,2016-07-02
184,29.94,69.31,2016-07-03
185,29.44,71.56,2016-07-04
186,29.44,73.19,2016-07-05
187,29.64,72.62,2016-07-06
188,29.25,72.06,2016-07-07
189,29.65,66.44,2016-07-08
190,29.73,65.69,2016-07-09
191,30.28,63.75,2016-07-10
192,29.45,65.88,2016-07-11
193,29.24,67.81,2016-07-12
194,30.28,66.38,2016-07-13
195,30.15,68.31,2016-07-14
196,29.48,74.25,2016-07-15
197,28.86,75.25,2016-07-16
198,28.33,76.31,2016-07-17
199,28.39,74.06,2016-07-18
200,28.51,73.5,2016-07-19
201,28.57,72.81,2016-07-20
202,28.51,71.88,2016-07-21
203,28.44,71.75,2016-07-22
204,28.73,71.75,2016-07-23
205,28.66,74.38,2016-07-24
206,28.05,78.19,2016-07-25
207,27.5,83.38,2016-07-26
208,27.48,81.75,2016-07-27
209,27.98,81.0,2016-07-28
210,27.5,81.81,2016-07-29
211,27.4,79.56,2016-07-30
212,28.61,71.31,2016-07-31
213,28.69,67.88,2016-08-01
214,28.48,68.69,2016-08-02
215,28.51,70.12,2016-08-03
216,28.59,70.31,2016-08-04
217,29.33,68.0,2016-08-05
218,29.11,69.56,2016-08-06
219,29.44,69.56,2016-08-07
220,30.09,67.81,2016-08-08
221,30.31,68.06,2016-08-09
222,30.21,68.19,2016-08-10
223,29.74,69.88,2016-08-11
224,30.48,67.69,2016-08-12
225,29.94,71.62,2016-08-13
226,30.08,70.19,2016-08-14
227,30.38,65.12,2016-08-15
228,30.44,62.56,2016-08-16
229,30.34,63.88,2016-08-17
230,30.25,65.56,2016-08-18
231,30.87,64.56,2016-08-19
232,29.18,71.0,2016-08-20
233,29.55,71.75,2016-08-21
234,29.9,70.44,2016-08-22
235,29.68,71.56,2016-08-23
236,30.2,68.19,2016-08-24
237,27.45,78.69,2016-08-25
238,27.19,80.25,2016-08-26
239,28.34,74.94,2016-08-27
240,29.26,69.56,2016-08-28
241,29.19,72.75,2016-08-29
242,28.4,77.12,2016-08-30
243,27.5,80.69,2016-08-31
244,28.12,73.31,2016-09-01
245,28.61,72.12,2016-09-02
246,28.45,71.56,2016-09-03
247,29.09,70.25,2016-09-04
248,29.27,67.12,2016-09-05
249,29.55,64.62,2016-09-06
250,29.44,64.62,2016-09-07
251,29.53,66.69,2016-09-08
252,29.29,69.56,2016-09-09
253,29.43,73.44,2016-09-10
254,28.46,73.12,2016-09-11
255,28.15,72.75,2016-09-12
256,28.8,70.44,2016-09-13
257,28.88,70.75,2016-09-14
258,28.85,72.25,2016-09-15
259,28.7,74.56,2016-09-16
260,28.11,76.88,2016-09-17
261,28.26,73.31,2016-09-18
262,29.32,69.56,2016-09-19
263,28.93,71.44,2016-09-20
264,28.07,73.19,2016-09-21
265,29.32,70.62,2016-09-22
266,29.65,69.06,2016-09-23
267,29.69,71.25,2016-09-24
268,29.58,70.94,2016-09-25
269,29.92,71.62,2016-09-26
270,27.96,82.5,2016-09-27
271,27.98,81.06,2016-09-28
272,28.04,80.5,2016-09-29
273,28.51,78.06,2016-09-30
274,28.45,77.31,2016-10-01
275,27.85,77.5,2016-10-02
276,28.19,77.5,2016-10-03
277,28.63,75.5,2016-10-04
278,28.87,74.25,2016-10-05
279,28.51,72.62,2016-10-06
280,28.59,71.75,2016-10-07
281,29.44,68.88,2016-10-08
282,29.31,72.31,2016-10-09
283,29.8,70.38,2016-10-10
284,29.6,72.0,2016-10-11
285,29.47,72.44,2016-10-12
286,28.69,71.44,2016-10-13
287,28.96,64.81,2016-10-14
288,28.1,66.06,2016-10-15
289,27.88,64.81,2016-10-16
290,28.15,62.56,2016-10-17
291,28.36,62.5,2016-10-18
292,28.52,62.56,2016-10-19
293,29.05,59.88,2016-10-20
294,28.18,61.94,2016-10-21
295,28.12,64.0,2016-10-22
296,28.4,63.19,2016-10-23
297,28.07,61.44,2016-10-24
298,27.73,58.0,2016-10-25
299,28.19,59.38,2016-10-26
300,28.16,60.62,2016-10-27
301,28.57,61.5,2016-10-28
302,28.82,71.25,2016-10-29
303,26.97,82.75,2016-10-30
304,27.49,75.62,2016-10-31
305,27.23,77.38,2016-11-01
306,26.98,81.62,2016-11-02
307,27.45,79.25,2016-11-03
308,28.71,66.38,2016-11-04
309,27.81,63.0,2016-11-05
310,27.8,64.19,2016-11-06
311,27.48,67.75,2016-11-07
312,27.26,64.19,2016-11-08
313,26.13,55.5,2016-11-09
314,25.9,62.12,2016-11-10
315,26.37,66.88,2016-11-11
316,26.83,72.5,2016-11-12
317,27.22,79.5,2016-11-13
318,27.74,75.25,2016-11-14
319,27.58,74.25,2016-11-15
320,27.63,74.88,2016-11-16
321,27.64,72.69,2016-11-17
322,27.0,70.69,2016-11-18
323,25.92,72.69,2016-11-19
324,25.73,73.56,2016-11-20
325,26.03,70.0,2016-11-21
326,25.58,70.38,2016-11-22
327,25.23,67.81,2016-11-23
328,24.98,67.81,2016-11-24
329,25.3,67.62,2016-11-25
330,25.06,66.0,2016-11-26
331,25.19,64.12,2016-11-27
332,25.47,63.5,2016-11-28
333,25.44,66.88,2016-11-29
334,25.34,69.06,2016-11-30
335,24.8,81.44,2016-12-01
336,26.23,78.81,2016-12-02
337,26.0,83.25,2016-12-03
338,26.11,84.0,2016-12-04
339,25.73,79.88,2016-12-05
340,24.78,72.62,2016-12-06
341,25.04,79.88,2016-12-07
342,25.51,77.38,2016-12-08
343,24.32,67.38,2016-12-09
344,23.65,59.19,2016-12-10
345,24.75,61.5,2016-12-11
346,22.66,84.06,2016-12-12
347,25.95,82.75,2016-12-13
348,25.33,80.31,2016-12-14
349,24.79,82.75,2016-12-15
350,25.12,81.69,2016-12-16
351,24.51,79.75,2016-12-17
352,24.07,78.81,2016-12-18
353,23.9,78.56,2016-12-19
354,23.88,81.19,2016-12-20
355,24.15,78.69,2016-12-21
356,23.4,70.12,2016-12-22
357,23.08,67.06,2016-12-23
358,22.85,71.0,2016-12-24
359,22.82,72.25,2016-12-25
360,23.02,76.81,2016-12-26
361,24.12,81.19,2016-12-27
362,24.46,76.94,2016-12-28
363,23.73,76.25,2016-12-29
364,23.88,71.88,2016-12-30
365,23.62,70.88,2016-12-31
366,24.01,75.56,2017-01-01
367,24.23,76.81,2017-01-02
368,23.76,72.0,2017-01-03
369,23.89,72.38,2017-01-04
370,24.13,72.75,2017-01-05
371,24.01,76.81,2017-01-06
372,24.1,70.69,2017-01-07
373,23.66,66.94,2017-01-08
374,23.46,67.69,2017-01-09
375,24.12,67.06,2017-01-10
376,24.76,68.94,2017-01-11
377,24.83,71.31,2017-01-12
378,24.69,70.44,2017-01-13
379,24.53,67.81,2017-01-14
380,24.35,74.25,2017-01-15
381,23.91,72.75,2017-01-16
382,23.3,71.69,2017-01-17
383,23.78,68.12,2017-01-18
384,24.83,65.44,2017-01-19
385,24.76,72.88,2017-01-20
386,25.57,74.81,2017-01-21
387,25.17,70.75,2017-01-22
388,24.76,72.5,2017-01-23
389,24.95,73.62,2017-01-24
390,25.08,73.06,2017-01-25
391,25.21,79.0,2017-01-26
392,25.45,82.44,2017-01-27
393,25.69,81.06,2017-01-28
394,25.48,76.06,2017-01-29
395,24.8,77.56,2017-01-30
396,24.51,71.81,2017-01-31
397,24.2,70.62,2017-02-01
398,24.28,70.88,2017-02-02
399,24.14,73.38,2017-02-03
400,24.42,70.19,2017-02-04
401,24.09,66.62,2017-02-05
402,24.12,63.56,2017-02-06
403,24.33,62.75,2017-02-07
404,24.39,63.69,2017-02-08
405,24.13,68.31,2017-02-09
406,23.98,69.31,2017-02-10
407,24.03,69.5,2017-02-11
408,24.46,67.19,2017-02-12
409,25.55,66.0,2017-02-13
410,26.15,71.38,2017-02-14
411,25.51,69.12,2017-02-15
412,25.26,61.69,2017-02-16
413,24.79,61.94,2017-02-17
414,25.28,62.25,2017-02-18
415,25.67,60.62,2017-02-19
416,26.28,62.0,2017-02-20
417,26.89,65.38,2017-02-21
418,26.83,68.19,2017-02-22
419,26.64,67.81,2017-02-23
420,26.29,67.69,2017-02-24
421,26.08,67.81,2017-02-25
422,26.47,68.75,2017-02-26
423,26.39,65.75,2017-02-27
424,26.29,67.75,2017-02-28
425,26.12,63.44,2017-03-01
426,26.05,58.75,2017-03-02
427,27.1,63.12,2017-03-03
428,27.83,71.38,2017-03-04
429,28.23,71.12,2017-03-05
430,28.96,69.62,2017-03-06
431,28.81,72.25,2017-03-07
432,29.13,70.69,2017-03-08
433,29.12,71.06,2017-03-09
434,29.29,70.56,2017-03-10
435,29.3,70.38,2017-03-11
436,29.25,70.12,2017-03-12
437,29.34,68.56,2017-03-13
438,29.03,67.88,2017-03-14
439,28.86,66.44,2017-03-15
440,28.99,61.69,2017-03-16
441,29.57,58.25,2017-03-17
442,29.8,60.0,2017-03-18
443,29.79,62.44,2017-03-19
444,30.01,63.31,2017-03-20
445,30.18,62.19,2017-03-21
446,29.35,62.44,2017-03-22
447,28.57,61.38,2017-03-23
448,28.3,56.81,2017-03-24
449,28.71,59.62,2017-03-25
450,28.64,63.12,2017-03-26
451,28.99,60.38,2017-03-27
452,29.31,64.0,2017-03-28
453,29.75,60.75,2017-03-29
454,29.92,64.0,2017-03-30
455,29.95,65.12,2017-03-31
456,30.09,63.81,2017-04-01
457,30.02,63.88,2017-04-02
458,30.48,67.62,2017-04-03
459,30.23,68.88,2017-04-04
460,30.61,66.88,2017-04-05
461,30.91,66.19,2017-04-06
462,31.15,62.38,2017-04-07
463,30.69,62.31,2017-04-08
464,30.71,64.5,2017-04-09
465,30.98,62.0,2017-04-10
466,30.39,66.69,2017-04-11
467,30.7,65.38,2017-04-12
468,30.3,64.56,2017-04-13
469,30.18,63.81,2017-04-14
470,30.33,61.06,2017-04-15
471,32.18,59.69,2017-04-16
472,32.99,56.62,2017-04-17
473,32.3,60.75,2017-04-18
474,31.89,63.88,2017-04-19
475,32.2,62.69,2017-04-20
476,33.06,56.12,2017-04-21
477,33.0,57.38,2017-04-22
478,32.82,60.44,2017-04-23
479,32.37,63.44,2017-04-24
480,31.99,63.44,2017-04-25
481,32.19,60.56,2017-04-26
482,31.2,64.5,2017-04-27
483,31.85,60.12,2017-04-28
484,32.26,57.88,2017-04-29
485,31.96,59.25,2017-04-30
486,31.27,60.38,2017-05-01
487,30.99,61.81,2017-05-02
488,31.13,61.69,2017-05-03
489,31.29,62.88,2017-05-04
490,31.41,64.06,2017-05-05
491,31.3,67.44,2017-05-06
492,31.26,68.62,2017-05-07
493,31.64,61.0,2017-05-08
494,32.0,56.94,2017-05-09
495,30.21,70.75,2017-05-10
496,30.54,69.06,2017-05-11
497,30.74,67.75,2017-05-12
498,31.71,64.5,2017-05-13
499,32.72,63.44,2017-05-14
500,33.81,57.0,2017-05-15
501,34.23,50.19,2017-05-16
502,34.3,54.06,2017-05-17
503,33.39,55.56,2017-05-18
504,32.58,59.69,2017-05-19
505,32.91,57.81,2017-05-20
506,32.49,59.19,2017-05-21
507,32.69,60.31,2017-05-22
508,32.55,60.62,2017-05-23
509,33.02,60.38,2017-05-24
510,32.83,62.06,2017-05-25
511,32.65,57.31,2017-05-26
512,31.89,62.62,2017-05-27
513,33.05,57.75,2017-05-28
514,34.25,51.31,2017-05-29
515,34.65,47.12,2017-05-30
516,33.27,51.62,2017-05-31
517,33.32,54.88,2017-06-01
518,32.53,58.06,2017-06-02
519,33.84,52.56,2017-06-03
520,32.8,53.12,2017-06-04
521,33.22,55.81,2017-06-05
522,30.61,64.94,2017-06-06
523,28.9,67.75,2017-06-07
524,30.07,58.38,2017-06-08
525,30.3,61.94,2017-06-09
526,30.69,61.5,2017-06-10
527,31.19,59.56,2017-06-11
528,30.53,63.12,2017-06-12
529,31.24,64.94,2017-06-13
530,31.69,65.56,2017-06-14
531,30.99,67.62,2017-06-15
532,30.12,71.0,2017-06-16
533,31.37,60.69,2017-06-17
534,31.57,60.69,2017-06-18
535,30.91,62.44,2017-06-19
536,29.65,69.38,2017-06-20
537,30.24,66.75,2017-06-21
538,30.45,64.81,2017-06-22
539,31.37,62.5,2017-06-23
540,29.71,70.56,2017-06-24
541,29.49,64.75,2017-06-25
542,29.9,64.0,2017-06-26
543,29.97,61.62,2017-06-27
544,29.59,60.81,2017-06-28
545,29.63,60.12,2017-06-29
546,29.54,64.69,2017-06-30
547,30.73,63.44,2017-07-01
548,30.98,64.31,2017-07-02
549,31.25,61.75,2017-07-03
550,31.04,58.5,2017-07-04
551,31.1,57.25,2017-07-05
552,30.73,63.56,2017-07-06
553,29.09,72.19,2017-07-07
554,29.37,68.06,2017-07-08
555,29.92,65.81,2017-07-09
556,29.76,70.69,2017-07-10
557,29.76,70.62,2017-07-11
558,28.26,71.12,2017-07-12
559,29.93,64.19,2017-07-13
560,29.29,63.44,2017-07-14
561,29.94,64.06,2017-07-15
562,30.76,61.19,2017-07-16
563,30.0,60.12,2017-07-17
564,30.38,62.44,2017-07-18
565,30.7,62.06,2017-07-19
566,29.4,70.81,2017-07-20
567,29.79,69.44,2017-07-21
568,30.33,70.19,2017-07-22
569,30.47,71.0,2017-07-23
570,30.85,67.5,2017-07-24
571,30.78,66.0,2017-07-25
572,30.61,69.69,2017-07-26
573,30.52,69.19,2017-07-27
574,30.31,70.56,2017-07-28
575,29.21,75.19,2017-07-29
576,27.92,80.56,2017-07-30
577,29.03,74.56,2017-07-31
578,29.76,73.44,2017-08-01
579,29.53,74.31,2017-08-02
580,29.75,72.62,2017-08-03
581,29.78,72.12,2017-08-04
582,29.84,73.44,2017-08-05
583,30.04,72.69,2017-08-06
584,29.29,76.19,2017-08-07
585,27.74,84.5,2017-08-08
586,27.56,86.06,2017-08-09
587,27.89,79.75,2017-08-10
588,28.73,78.38,2017-08-11
589,28.32,78.25,2017-08-12
590,27.23,83.44,2017-08-13
591,28.14,76.75,2017-08-14
592,27.91,78.5,2017-08-15
593,28.48,77.31,2017-08-16
594,27.27,85.62,2017-08-17
595,28.3,78.81,2017-08-18
596,28.72,75.94,2017-08-19
597,28.18,75.44,2017-08-20
598,28.02,79.19,2017-08-21
599,28.16,75.94,2017-08-22
600,28.68,78.25,2017-08-23
601,27.42,84.31,2017-08-24
602,27.42,81.56,2017-08-25
603,28.51,79.5,2017-08-26
604,28.8,75.75,2017-08-27
605,27.86,80.94,2017-08-28
606,28.51,79.0,2017-08-29
607,28.88,77.38,2017-08-30
608,28.34,81.0,2017-08-31
609,27.89,83.31,2017-09-01
610,28.06,83.56,2017-09-02
611,28.16,82.19,2017-09-03
612,28.53,81.88,2017-09-04
613,28.64,83.44,2017-09-05
614,28.44,85.44,2017-09-06
615,27.98,86.62,2017-09-07
616,27.31,85.81,2017-09-08
617,27.58,82.12,2017-09-09
618,27.74,80.38,2017-09-10
619,27.89,83.06,2017-09-11
620,27.73,85.19,2017-09-12
621,27.67,84.75,2017-09-13
622,27.76,83.94,2017-09-14
623,27.48,84.38,2017-09-15
624,27.94,82.62,2017-09-16
625,27.25,82.62,2017-09-17
626,27.23,79.5,2017-09-18
627,27.6,78.31,2017-09-19
628,27.4,76.5,2017-09-20
629,27.83,75.56,2017-09-21
630,28.2,74.94,2017-09-22
631,28.49,78.94,2017-09-23
632,27.49,86.56,2017-09-24
633,27.48,81.81,2017-09-25
634,27.24,83.0,2017-09-26
635,26.67,87.06,2017-09-27
636,26.75,86.81,2017-09-28
637,27.69,81.25,2017-09-29
638,28.07,83.56,2017-09-30
639,27.62,86.31,2017-10-01
640,27.68,84.38,2017-10-02
641,28.23,84.06,2017-10-03
642,27.62,86.62,2017-10-04
643,27.66,84.94,2017-10-05
644,27.32,86.31,2017-10-06
645,27.78,84.0,2017-10-07
646,28.11,83.38,2017-10-08
647,28.15,84.94,2017-10-09
648,27.72,86.06,2017-10-10
649,27.35,87.06,2017-10-11
650,27.95,77.06,2017-10-12
651,27.56,82.25,2017-10-13
652,26.92,87.19,2017-10-14
653,27.32,81.56,2017-10-15
654,27.16,85.56,2017-10-16
655,26.95,85.94,2017-10-17
656,26.45,82.44,2017-10-18
657,28.18,71.56,2017-10-19
658,28.5,78.31,2017-10-20
659,27.76,82.44,2017-10-21
660,28.19,80.88,2017-10-22
661,28.08,72.75,2017-10-23
662,27.69,75.25,2017-10-24
663,27.53,81.94,2017-10-25
664,26.72,83.25,2017-10-26
665,26.83,81.25,2017-10-27
666,27.26,79.06,2017-10-28
667,27.11,79.12,2017-10-29
668,26.25,86.12,2017-10-30
669,25.94,85.62,2017-10-31
670,25.7,87.56,2017-11-01
671,25.76,88.5,2017-11-02
672,25.73,90.56,2017-11-03
673,25.98,87.19,2017-11-04
674,26.4,86.0,2017-11-05
675,26.23,87.69,2017-11-06
676,26.14,87.5,2017-11-07
677,26.18,83.44,2017-11-08
678,25.69,82.88,2017-11-09
679,25.79,83.38,2017-11-10
680,25.2,85.25,2017-11-11
681,24.68,89.31,2017-11-12
682,24.49,92.38,2017-11-13
683,25.53,90.88,2017-11-14
684,26.96,83.75,2017-11-15
685,26.8,84.25,2017-11-16
686,26.9,82.12,2017-11-17
687,26.6,85.38,2017-11-18
688,26.48,86.75,2017-11-19
689,26.48,86.88,2017-11-20
690,26.32,88.62,2017-11-21
691,26.53,84.5,2017-11-22
692,26.26,82.69,2017-11-23
693,26.19,83.19,2017-11-24
694,25.55,80.5,2017-11-25
695,25.56,88.56,2017-11-26
696,26.4,87.12,2017-11-27
697,25.47,85.06,2017-11-28
698,25.65,84.38,2017-11-29
699,26.17,89.88,2017-11-30
700,26.01,86.69,2017-12-01
701,24.97,81.75,2017-12-02
702,24.81,80.81,2017-12-03
703,24.93,81.12,2017-12-04
704,24.82,85.5,2017-12-05
705,24.6,82.94,2017-12-06
706,23.69,82.69,2017-12-07
707,23.89,73.62,2017-12-08
708,24.37,68.44,2017-12-09
709,24.69,74.0,2017-12-10
710,25.06,80.5,2017-12-11
711,25.53,79.75,2017-12-12
712,25.13,82.62,2017-12-13
713,24.9,84.62,2017-12-14
714,24.9,84.62,2017-12-15
715,25.03,78.56,2017-12-16
716,24.47,75.62,2017-12-17
717,24.13,75.19,2017-12-18
718,24.21,77.69,2017-12-19
719,23.89,77.44,2017-12-20
720,24.09,84.38,2017-12-21
721,24.47,83.12,2017-12-22
722,24.18,79.25,2017-12-23
723,23.89,79.81,2017-12-24
724,24.05,81.25,2017-12-25
725,23.55,83.5,2017-12-26
726,23.23,78.5,2017-12-27
727,23.08,73.88,2017-12-28
728,24.0,76.06,2017-12-29
729,24.15,77.56,2017-12-30
730,24.18,83.44,2017-12-31
731,24.22,83.75,2018-01-01
732,24.1,83.69,2018-01-02
733,24.23,82.25,2018-01-03
734,23.7,74.25,2018-01-04
735,22.97,69.62,2018-01-05
736,22.72,66.0,2018-01-06
737,22.27,69.69,2018-01-07
738,22.8,74.94,2018-01-08
739,23.88,81.31,2018-01-09
740,24.5,84.69,2018-01-10
741,24.95,83.0,2018-01-11
742,24.59,82.0,2018-01-12
743,24.31,82.88,2018-01-13
744,24.01,83.5,2018-01-14
745,24.33,80.19,2018-01-15
746,24.41,78.12,2018-01-16
747,23.87,73.06,2018-01-17
748,23.13,71.62,2018-01-18
749,22.77,72.69,2018-01-19
750,22.82,72.44,2018-01-20
751,22.76,75.19,2018-01-21
752,23.02,74.56,2018-01-22
753,23.41,73.06,2018-01-23
754,23.77,74.56,2018-01-24
755,23.83,75.69,2018-01-25
756,24.12,72.19,2018-01-26
757,24.12,72.0,2018-01-27
758,23.58,75.0,2018-01-28
759,23.65,74.44,2018-01-29
760,23.47,72.62,2018-01-30
761,23.23,70.88,2018-01-31
762,23.26,66.19,2018-02-01
763,23.48,63.75,2018-02-02
764,23.35,66.88,2018-02-03
765,23.2,68.25,2018-02-04
766,23.86,71.5,2018-02-05
767,24.94,77.81,2018-02-06
768,25.58,81.25,2018-02-07
769,25.97,75.94,2018-02-08
770,25.51,75.38,2018-02-09
771,25.19,77.62,2018-02-10
772,25.68,75.94,2018-02-11
773,25.33,75.0,2018-02-12
774,24.81,77.06,2018-02-13
775,25.26,75.06,2018-02-14
776,25.43,77.69,2018-02-15
777,25.4,72.56,2018-02-16
778,25.54,71.75,2018-02-17
779,25.1,70.06,2018-02-18
780,25.0,71.31,2018-02-19
781,25.12,72.56,2018-02-20
782,25.06,71.06,2018-02-21
783,24.96,68.5,2018-02-22
784,24.94,68.12,2018-02-23
785,25.16,68.44,2018-02-24
786,25.63,69.12,2018-02-25
787,25.91,70.19,2018-02-26
788,26.14,66.44,2018-02-27
789,26.26,66.06,2018-02-28
790,26.76,65.12,2018-03-01
791,26.4,64.25,2018-03-02
792,26.33,57.69,2018-03-03
793,26.03,58.38,2018-03-04
794,26.29,59.69,2018-03-05
795,26.63,64.88,2018-03-06
796,26.71,66.62,2018-03-07
797,27.01,61.69,2018-03-08
798,27.18,67.69,2018-03-09
799,27.56,67.38,2018-03-10
800,27.44,70.0,2018-03-11
801,27.77,72.06,2018-03-12
802,28.62,67.75,2018-03-13
803,28.54,67.81,2018-03-14
804,28.83,67.69,2018-03-15
805,28.94,70.5,2018-03-16
806,26.97,77.06,2018-03-17
807,27.94,70.0,2018-03-18
808,27.75,67.38,2018-03-19
809,28.0,64.69,2018-03-20
810,28.27,67.12,2018-03-21
811,28.91,65.94,2018-03-22
812,29.22,69.12,2018-03-23
813,29.38,67.81,2018-03-24
814,28.82,65.25,2018-03-25
815,28.57,62.62,2018-03-26
816,29.23,66.62,2018-03-27
817,29.9,70.44,2018-03-28
818,30.26,67.38,2018-03-29
819,29.9,69.56,2018-03-30
820,29.71,72.38,2018-03-31
821,29.7,71.75,2018-04-01
