,T2M,RH2M,Date
0,21.53,61.5,2016-01-01
1,21.9,66.44,2016-01-02
2,21.7,65.75,2016-01-03
3,20.76,56.12,2016-01-04
4,21.3,65.81,2016-01-05
5,20.99,52.88,2016-01-06
6,21.25,58.5,2016-01-07
7,21.03,52.31,2016-01-08
8,21.88,51.19,2016-01-09
9,21.64,52.31,2016-01-10
10,20.94,56.75,2016-01-11
11,21.23,54.0,2016-01-12
12,20.3,43.38,2016-01-13
13,20.64,47.12,2016-01-14
14,21.64,56.75,2016-01-15
15,22.62,53.62,2016-01-16
16,22.71,59.94,2016-01-17
17,22.66,71.44,2016-01-18
18,23.33,72.75,2016-01-19
19,23.43,75.12,2016-01-20
20,20.15,66.56,2016-01-21
21,18.58,50.5,2016-01-22
22,18.44,48.94,2016-01-23
23,18.51,50.0,2016-01-24
24,19.22,52.19,2016-01-25
25,20.14,68.75,2016-01-26
26,21.84,74.81,2016-01-27
27,23.53,64.19,2016-01-28
28,22.53,61.31,2016-01-29
29,23.43,59.19,2016-01-30
30,24.39,46.94,2016-01-31
31,24.29,59.5,2016-02-01
32,25.08,68.44,2016-02-02
33,24.85,70.81,2016-02-03
34,24.45,69.69,2016-02-04
35,23.61,67.56,2016-02-05
36,24.44,70.38,2016-02-06
37,24.95,71.5,2016-02-07
38,25.04,70.44,2016-02-08
39,25.11,63.12,2016-02-09
40,24.61,51.31,2016-02-10
41,25.58,69.75,2016-02-11
42,26.98,66.31,2016-02-12
43,26.82,64.25,2016-02-13
44,26.8,64.38,2016-02-14
45,27.02,58.06,2016-02-15
46,27.07,55.5,2016-02-16
47,27.46,51.5,2016-02-17
48,27.62,50.0,2016-02-18
49,28.23,44.69,2016-02-19
50,28.69,45.25,2016-02-20
51,28.74,47.19,2016-02-21
52,29.45,56.5,2016-02-22
53,28.82,65.56,2016-02-23
54,28.59,62.81,2016-02-24
55,27.53,67.56,2016-02-25
56,26.01,72.12,2016-02-26
57,23.8,72.56,2016-02-27
58,26.12,64.38,2016-02-28
59,27.42,62.31,2016-02-29
60,27.44,58.38,2016-03-01
61,27.91,56.75,2016-03-02
62,28.01,53.94,2016-03-03
63,28.29,45.75,2016-03-04
64,28.66,47.69,2016-03-05
65,29.08,51.5,2016-03-06
66,28.55,52.12,2016-03-07
67,28.58,49.38,2016-03-08
68,29.12,51.0,2016-03-09
69,29.7,50.0,2016-03-10
70,29.61,50.75,2016-03-11
71,29.85,52.12,2016-03-12
72,29.75,51.88,2016-03-13
73,27.44,59.12,2016-03-14
74,27.72,60.06,2016-03-15
75,29.68,51.19,2016-03-16
76,30.07,50.69,2016-03-17
77,30.17,57.56,2016-03-18
78,31.16,57.31,2016-03-19
79,31.87,47.25,2016-03-20
80,31.76,37.62,2016-03-21
81,31.62,45.56,2016-03-22
82,31.51,52.62,2016-03-23
83,31.23,55.56,2016-03-24
84,30.59,58.12,2016-03-25
85,30.75,58.88,2016-03-26
86,30.35,60.88,2016-03-27
87,29.73,60.81,2016-03-28
88,30.37,59.56,2016-03-29
89,30.8,59.69,2016-03-30
90,30.9,59.94,2016-03-31
91,31.68,54.69,2016-04-01
92,32.19,54.81,2016-04-02
93,32.64,54.75,2016-04-03
94,32.99,53.31,2016-04-04
95,33.42,50.31,2016-04-05
96,34.51,40.81,2016-04-06
97,34.8,36.25,2016-04-07
98,34.15,39.5,2016-04-08
99,34.41,39.0,2016-04-09
100,35.12,35.31,2016-04-10
101,35.69,34.75,2016-04-11
102,35.69,35.12,2016-04-12
103,34.76,43.44,2016-04-13
104,34.29,51.19,2016-04-14
105,34.33,52.38,2016-04-15
106,34.08,53.94,2016-04-16
107,34.91,50.25,2016-04-17
108,34.52,49.56,2016-04-18
109,34.47,45.5,2016-04-19
110,34.19,48.62,2016-04-20
111,35.49,48.12,2016-04-21
112,35.84,47.0,2016-04-22
113,36.05,44.44,2016-04-23
114,35.23,47.69,2016-04-24
115,34.23,56.12,2016-04-25
116,33.68,57.38,2016-04-26
117,35.28,49.5,2016-04-27
118,35.68,45.0,2016-04-28
119,35.35,45.62,2016-04-29
120,35.36,42.44,2016-04-30
121,34.96,45.88,2016-05-01
122,35.12,45.88,2016-05-02
123,34.88,46.88,2016-05-03
124,35.02,38.12,2016-05-04
125,34.15,45.88,2016-05-05
126,34.19,47.19,2016-05-06
127,33.15,51.75,2016-05-07
128,32.51,55.81,2016-05-08
129,31.71,59.25,2016-05-09
130,32.75,54.38,2016-05-10
131,32.48,57.5,2016-05-11
132,33.3,56.56,2016-05-12
133,34.26,55.44,2016-05-13
134,33.38,58.5,2016-05-14
135,33.87,55.0,2016-05-15
136,34.02,53.06,2016-05-16
137,32.99,58.31,2016-05-17
138,30.99,62.06,2016-05-18
139,29.69,74.44,2016-05-19
140,27.32,85.94,2016-05-20
141,30.9,65.81,2016-05-21
142,32.29,72.19,2016-05-22
143,33.94,60.31,2016-05-23
144,33.59,62.81,2016-05-24
145,34.02,60.38,2016-05-25
146,33.55,59.0,2016-05-26
147,34.15,54.56,2016-05-27
148,33.36,62.19,2016-05-28
149,31.94,63.0,2016-05-29
150,32.12,64.44,2016-05-30
151,31.89,67.19,2016-05-31
152,31.08,70.56,2016-06-01
153,30.05,76.62,2016-06-02
154,28.68,86.0,2016-06-03
155,28.43,79.5,2016-06-04
156,29.52,74.75,2016-06-05
157,29.65,74.56,2016-06-06
158,29.5,76.81,2016-06-07
159,29.21,78.06,2016-06-08
160,29.14,79.88,2016-06-09
161,31.47,71.94,2016-06-10
162,31.51,69.19,2016-06-11
163,31.92,71.12,2016-06-12
164,29.73,77.62,2016-06-13
165,31.01,71.31,2016-06-14
166,29.3,81.5,2016-06-15
167,28.17,86.31,2016-06-16
168,28.86,81.5,2016-06-17
169,28.65,82.44,2016-06-18
170,28.65,82.38,2016-06-19
171,28.65,82.5,2016-06-20
172,28.93,77.94,2016-06-21
173,29.44,76.5,2016-06-22
174,29.66,76.12,2016-06-23
175,29.04,80.5,2016-06-24
176,30.22,72.44,2016-06-25
177,29.1,80.62,2016-06-26
178,28.26,85.94,2016-06-27
179,28.17,86.31,2016-06-28
180,28.61,85.19,2016-06-29
181,29.25,83.31,2016-06-30
182,28.9,85.69,2016-07-01
183,28.79,86.06,2016-07-02
184,28.72,84.38,2016-07-03
185,28.19,88.12,2016-07-04
186,28.29,86.75,2016-07-05
187,28.83,84.25,2016-07-06
188,28.87,84.62,2016-07-07
189,27.89,87.88,2016-07-08
190,26.93,84.75,2016-07-09
191,27.94,80.81,2016-07-10
192,28.49,82.5,2016-07-11
193,27.81,86.25,2016-07-12
194,28.9,81.0,2016-07-13
195,28.93,84.12,2016-07-14
196,28.62,86.44,2016-07-15
197,28.07,87.31,2016-07-16
198,27.57,87.75,2016-07-17
199,28.15,82.0,2016-07-18
200,28.37,83.44,2016-07-19
201,28.58,83.12,2016-07-20
202,28.79,83.31,2016-07-21
203,28.29,84.5,2016-07-22
204,27.55,88.56,2016-07-23
205,27.1,87.81,2016-07-24
206,27.06,89.19,2016-07-25
207,26.51,90.94,2016-07-26
208,27.4,85.44,2016-07-27
209,28.04,81.44,2016-07-28
210,28.15,84.62,2016-07-29
211,27.55,88.44,2016-07-30
212,27.31,88.0,2016-07-31
213,26.91,89.88,2016-08-01
214,27.05,90.62,2016-08-02
215,27.57,87.5,2016-08-03
216,27.62,88.62,2016-08-04
217,27.22,89.06,2016-08-05
218,27.77,89.62,2016-08-06
219,28.17,86.31,2016-08-07
220,27.39,89.0,2016-08-08
221,26.42,92.69,2016-08-09
222,26.8,90.69,2016-08-10
223,27.61,87.69,2016-08-11
224,27.73,87.81,2016-08-12
225,28.19,86.31,2016-08-13
226,28.0,88.69,2016-08-14
227,27.72,90.31,2016-08-15
228,26.89,91.31,2016-08-16
229,26.33,91.19,2016-08-17
230,27.6,82.81,2016-08-18
231,28.28,81.81,2016-08-19
232,28.49,82.0,2016-08-20
233,27.52,85.69,2016-08-21
234,27.04,88.94,2016-08-22
235,26.63,89.5,2016-08-23
236,28.18,83.56,2016-08-24
237,28.52,85.12,2016-08-25
238,27.35,90.0,2016-08-26
239,27.58,89.5,2016-08-27
240,27.34,90.12,2016-08-28
241,27.75,85.56,2016-08-29
242,27.72,87.94,2016-08-30
243,27.62,88.06,2016-08-31
244,27.01,91.06,2016-09-01
245,27.36,90.69,2016-09-02
246,27.06,90.19,2016-09-03
247,26.57,92.38,2016-09-04
248,26.05,91.94,2016-09-05
249,26.99,86.5,2016-09-06
250,26.91,86.69,2016-09-07
251,26.87,88.38,2016-09-08
252,27.55,88.69,2016-09-09
253,27.69,88.88,2016-09-10
254,27.56,89.81,2016-09-11
255,27.01,92.81,2016-09-12
256,27.0,91.31,2016-09-13
257,26.86,90.94,2016-09-14
258,27.03,90.38,2016-09-15
259,27.14,90.06,2016-09-16
260,26.94,91.31,2016-09-17
261,27.31,88.69,2016-09-18
262,27.79,87.0,2016-09-19
263,27.66,87.19,2016-09-20
264,26.72,92.94,2016-09-21
265,27.05,91.25,2016-09-22
266,26.8,91.5,2016-09-23
267,26.51,93.38,2016-09-24
268,26.81,93.31,2016-09-25
269,26.97,92.19,2016-09-26
270,26.96,92.75,2016-09-27
271,26.73,93.25,2016-09-28
272,26.73,90.12,2016-09-29
273,26.59,91.81,2016-09-30
274,26.6,91.5,2016-10-01
275,26.85,87.56,2016-10-02
276,27.29,85.56,2016-10-03
277,27.9,85.5,2016-10-04
278,27.21,90.19,2016-10-05
279,26.64,88.88,2016-10-06
280,26.48,90.75,2016-10-07
281,26.9,88.94,2016-10-08
282,26.65,91.25,2016-10-09
283,27.42,87.12,2016-10-10
284,26.51,86.12,2016-10-11
285,26.09,81.81,2016-10-12
286,25.87,71.56,2016-10-13
287,25.05,74.12,2016-10-14
288,24.37,71.56,2016-10-15
289,24.2,72.94,2016-10-16
290,24.7,78.0,2016-10-17
291,25.09,80.0,2016-10-18
292,25.21,78.12,2016-10-19
293,24.37,75.5,2016-10-20
294,23.58,75.44,2016-10-21
295,23.46,78.44,2016-10-22
296,22.48,78.12,2016-10-23
297,22.15,81.0,2016-10-24
298,21.83,80.06,2016-10-25
299,22.32,81.25,2016-10-26
300,24.92,89.19,2016-10-27
301,25.29,87.25,2016-10-28
302,25.3,87.81,2016-10-29
303,24.83,86.31,2016-10-30
304,24.22,84.5,2016-10-31
305,24.9,88.5,2016-11-01
306,24.87,87.06,2016-11-02
307,24.3,90.0,2016-11-03
308,23.46,92.25,2016-11-04
309,22.82,92.19,2016-11-05
310,22.17,83.88,2016-11-06
311,20.61,80.94,2016-11-07
312,19.94,79.81,2016-11-08
313,19.56,76.19,2016-11-09
314,18.74,78.12,2016-11-10
315,20.3,74.88,2016-11-11
316,21.34,72.44,2016-11-12
317,21.93,75.94,2016-11-13
318,22.7,80.81,2016-11-14
319,23.02,85.06,2016-11-15
320,21.91,79.31,2016-11-16
321,19.58,73.88,2016-11-17
322,19.19,72.88,2016-11-18
323,19.37,74.19,2016-11-19
324,19.82,73.94,2016-11-20
325,19.01,78.81,2016-11-21
326,18.84,76.44,2016-11-22
327,18.76,72.38,2016-11-23
328,18.65,73.94,2016-11-24
329,18.68,74.75,2016-11-25
330,18.32,79.0,2016-11-26
331,18.59,82.44,2016-11-27
332,19.02,81.06,2016-11-28
333,19.94,74.19,2016-11-29
334,20.12,77.12,2016-11-30
335,20.11,89.25,2016-12-01
336,21.03,88.75,2016-12-02
337,21.62,85.38,2016-12-03
338,20.75,80.81,2016-12-04
339,20.19,77.75,2016-12-05
340,19.01,73.62,2016-12-06
341,19.02,73.0,2016-12-07
342,19.34,77.31,2016-12-08
343,18.64,73.31,2016-12-09
344,17.55,76.12,2016-12-10
345,18.09,75.88,2016-12-11
346,19.41,73.62,2016-12-12
347,19.05,71.81,2016-12-13
348,19.79,71.94,2016-12-14
349,19.12,63.88,2016-12-15
350,17.36,68.06,2016-12-16
351,17.47,68.81,2016-12-17
352,17.37,69.19,2016-12-18
353,17.78,67.62,2016-12-19
354,17.01,68.5,2016-12-20
355,16.52,68.88,2016-12-21
356,17.04,66.44,2016-12-22
357,17.02,62.88,2016-12-23
358,17.8,66.56,2016-12-24
359,18.94,71.12,2016-12-25
360,19.21,71.69,2016-12-26
361,17.95,76.56,2016-12-27
362,18.36,80.19,2016-12-28
363,18.82,78.94,2016-12-29
364,19.19,79.94,2016-12-30
365,19.58,83.38,2016-12-31
