,T2M,RH2M,Date
0,18.51,21.25,2016-01-01
1,17.19,21.38,2016-01-02
2,16.22,20.69,2016-01-03
3,17.49,21.81,2016-01-04
4,20.12,23.31,2016-01-05
5,20.12,30.62,2016-01-06
6,19.93,32.88,2016-01-07
7,19.21,37.88,2016-01-08
8,17.28,32.69,2016-01-09
9,16.71,28.31,2016-01-10
10,17.58,29.06,2016-01-11
11,18.23,29.75,2016-01-12
12,18.84,31.06,2016-01-13
13,18.32,36.19,2016-01-14
14,17.26,34.0,2016-01-15
15,15.04,30.25,2016-01-16
16,14.55,29.88,2016-01-17
17,15.83,24.44,2016-01-18
18,15.55,40.38,2016-01-19
19,13.1,61.62,2016-01-20
20,12.52,37.62,2016-01-21
21,12.03,29.75,2016-01-22
22,13.7,28.56,2016-01-23
23,15.48,28.62,2016-01-24
24,15.62,28.56,2016-01-25
25,16.31,26.5,2016-01-26
26,16.85,25.5,2016-01-27
27,18.33,26.81,2016-01-28
28,19.18,29.12,2016-01-29
29,20.7,34.12,2016-01-30
30,21.45,39.81,2016-01-31
31,20.87,27.31,2016-02-01
32,17.76,21.0,2016-02-02
33,15.62,21.31,2016-02-03
34,16.41,23.19,2016-02-04
35,17.37,22.06,2016-02-05
36,17.31,20.19,2016-02-06
37,18.59,24.31,2016-02-07
38,17.21,34.5,2016-02-08
39,17.94,38.31,2016-02-09
40,19.02,33.25,2016-02-10
41,20.53,25.88,2016-02-11
42,20.47,24.12,2016-02-12
43,21.08,23.81,2016-02-13
44,21.28,26.44,2016-02-14
45,21.1,24.0,2016-02-15
46,21.64,28.62,2016-02-16
47,22.41,24.44,2016-02-17
48,25.62,26.12,2016-02-18
49,27.34,28.0,2016-02-19
50,25.55,34.19,2016-02-20
51,23.53,37.56,2016-02-21
52,21.6,16.88,2016-02-22
53,22.17,13.31,2016-02-23
54,23.57,11.5,2016-02-24
55,21.51,15.75,2016-02-25
56,21.25,17.38,2016-02-26
57,23.26,15.69,2016-02-27
58,23.99,16.0,2016-02-28
59,23.49,18.19,2016-02-29
60,23.76,16.62,2016-03-01
61,25.56,16.25,2016-03-02
62,25.73,20.69,2016-03-03
63,26.74,22.62,2016-03-04
64,27.87,21.31,2016-03-05
65,26.62,28.69,2016-03-06
66,26.94,38.81,2016-03-07
67,26.9,41.81,2016-03-08
68,25.73,29.81,2016-03-09
69,26.11,27.5,2016-03-10
70,27.84,28.38,2016-03-11
71,25.19,41.12,2016-03-12
72,23.64,56.12,2016-03-13
73,23.19,59.69,2016-03-14
74,22.6,44.5,2016-03-15
75,23.08,29.12,2016-03-16
76,25.65,24.31,2016-03-17
77,27.65,26.44,2016-03-18
78,28.9,29.75,2016-03-19
79,29.77,27.94,2016-03-20
80,28.79,19.56,2016-03-21
81,25.7,15.06,2016-03-22
82,26.39,11.75,2016-03-23
83,28.58,11.94,2016-03-24
84,31.08,11.88,2016-03-25
85,32.08,13.94,2016-03-26
86,28.79,28.38,2016-03-27
87,28.41,23.62,2016-03-28
88,27.65,15.56,2016-03-29
89,29.52,16.44,2016-03-30
90,30.93,15.75,2016-03-31
91,32.01,14.0,2016-04-01
92,32.96,17.75,2016-04-02
93,34.34,22.44,2016-04-03
94,34.19,20.06,2016-04-04
95,33.55,17.94,2016-04-05
96,32.59,21.81,2016-04-06
97,32.4,20.31,2016-04-07
98,32.01,20.0,2016-04-08
99,32.95,12.38,2016-04-09
100,33.78,15.94,2016-04-10
101,34.18,16.81,2016-04-11
102,31.48,18.88,2016-04-12
103,31.95,16.5,2016-04-13
104,33.05,15.0,2016-04-14
105,34.52,16.31,2016-04-15
106,35.62,15.69,2016-04-16
107,34.83,16.06,2016-04-17
108,34.95,16.94,2016-04-18
109,34.94,17.12,2016-04-19
110,35.23,15.0,2016-04-20
111,35.1,13.31,2016-04-21
112,35.26,15.06,2016-04-22
113,33.92,14.69,2016-04-23
114,32.53,7.94,2016-04-24
115,32.72,8.0,2016-04-25
116,33.31,9.56,2016-04-26
117,35.01,10.44,2016-04-27
118,34.73,10.19,2016-04-28
119,34.75,10.31,2016-04-29
120,34.79,10.0,2016-04-30
121,35.09,7.88,2016-05-01
122,35.84,8.81,2016-05-02
123,33.39,23.31,2016-05-03
124,34.06,26.06,2016-05-04
125,33.19,28.5,2016-05-05
126,32.6,32.44,2016-05-06
127,33.19,31.5,2016-05-07
128,34.6,26.81,2016-05-08
129,34.87,25.94,2016-05-09
130,36.47,25.12,2016-05-10
131,36.26,24.94,2016-05-11
132,35.73,27.69,2016-05-12
133,36.65,24.81,2016-05-13
134,38.59,20.0,2016-05-14
135,39.0,16.94,2016-05-15
136,38.75,15.62,2016-05-16
137,39.34,13.69,2016-05-17
138,39.44,12.06,2016-05-18
139,37.57,26.5,2016-05-19
140,37.71,31.94,2016-05-20
141,35.69,37.31,2016-05-21
142,36.06,33.75,2016-05-22
143,37.19,27.06,2016-05-23
144,34.71,42.25,2016-05-24
145,35.48,37.69,2016-05-25
146,35.14,35.12,2016-05-26
147,36.96,28.44,2016-05-27
148,36.12,32.44,2016-05-28
149,34.05,42.94,2016-05-29
150,32.78,43.12,2016-05-30
151,34.93,38.25,2016-05-31
152,35.96,34.75,2016-06-01
153,36.47,34.06,2016-06-02
154,35.83,36.75,2016-06-03
155,36.56,35.81,2016-06-04
156,37.13,33.44,2016-06-05
157,37.55,29.56,2016-06-06
158,37.29,28.62,2016-06-07
159,36.65,32.62,2016-06-08
160,34.78,41.56,2016-06-09
161,37.48,29.5,2016-06-10
162,38.48,28.12,2016-06-11
163,37.93,32.75,2016-06-12
164,38.87,29.56,2016-06-13
165,37.36,35.25,2016-06-14
166,37.29,36.5,2016-06-15
167,34.9,48.12,2016-06-16
168,35.26,41.5,2016-06-17
169,35.29,43.25,2016-06-18
170,35.34,45.38,2016-06-19
171,33.74,57.56,2016-06-20
172,33.98,58.25,2016-06-21
173,32.07,64.38,2016-06-22
174,31.76,64.06,2016-06-23
175,34.67,51.5,2016-06-24
176,33.95,53.81,2016-06-25
177,33.23,60.12,2016-06-26
178,34.76,54.5,2016-06-27
179,35.11,50.75,2016-06-28
180,35.23,51.06,2016-06-29
181,33.58,52.81,2016-06-30
182,32.3,65.56,2016-07-01
183,30.37,78.88,2016-07-02
184,31.09,70.69,2016-07-03
185,31.17,72.31,2016-07-04
186,29.44,81.25,2016-07-05
187,30.35,77.94,2016-07-06
188,30.3,79.5,2016-07-07
189,30.45,80.31,2016-07-08
190,30.73,78.88,2016-07-09
191,31.52,74.62,2016-07-10
192,28.82,82.56,2016-07-11
193,30.38,76.81,2016-07-12
194,30.42,78.75,2016-07-13
195,31.31,78.19,2016-07-14
196,29.96,85.44,2016-07-15
197,28.87,86.81,2016-07-16
198,28.47,85.88,2016-07-17
199,28.07,86.06,2016-07-18
200,29.82,81.94,2016-07-19
201,30.74,78.12,2016-07-20
202,30.97,78.44,2016-07-21
203,30.69,79.62,2016-07-22
204,28.51,85.62,2016-07-23
205,28.07,84.19,2016-07-24
206,29.22,83.94,2016-07-25
207,28.08,91.0,2016-07-26
208,28.0,88.56,2016-07-27
209,28.16,85.31,2016-07-28
210,27.66,91.0,2016-07-29
211,28.65,85.56,2016-07-30
212,27.33,89.88,2016-07-31
213,27.54,88.75,2016-08-01
214,28.16,85.69,2016-08-02
215,28.4,86.88,2016-08-03
216,29.4,82.81,2016-08-04
217,29.66,82.31,2016-08-05
218,29.19,86.0,2016-08-06
219,28.94,85.5,2016-08-07
220,28.85,86.25,2016-08-08
221,28.37,84.88,2016-08-09
222,27.66,90.0,2016-08-10
223,28.88,86.25,2016-08-11
224,28.12,87.62,2016-08-12
225,29.26,79.62,2016-08-13
226,29.87,80.38,2016-08-14
227,29.12,85.0,2016-08-15
228,29.05,85.12,2016-08-16
229,28.54,86.25,2016-08-17
230,29.01,84.31,2016-08-18
231,28.26,87.69,2016-08-19
232,27.76,85.81,2016-08-20
233,27.94,84.38,2016-08-21
234,28.57,83.25,2016-08-22
235,28.01,86.25,2016-08-23
236,28.53,85.12,2016-08-24
237,30.04,78.25,2016-08-25
238,28.95,85.06,2016-08-26
239,28.09,86.81,2016-08-27
240,29.22,80.75,2016-08-28
241,29.95,81.44,2016-08-29
242,29.19,84.31,2016-08-30
243,28.69,86.25,2016-08-31
244,29.02,82.38,2016-09-01
245,28.26,86.06,2016-09-02
246,28.23,81.12,2016-09-03
247,27.98,82.0,2016-09-04
248,27.5,82.19,2016-09-05
249,27.25,82.44,2016-09-06
250,27.68,82.19,2016-09-07
251,27.87,81.38,2016-09-08
252,27.95,80.5,2016-09-09
253,28.01,78.81,2016-09-10
254,28.37,79.44,2016-09-11
255,28.93,76.44,2016-09-12
256,28.04,84.0,2016-09-13
257,28.1,84.69,2016-09-14
258,29.09,78.94,2016-09-15
259,29.12,79.38,2016-09-16
260,28.94,81.06,2016-09-17
261,28.23,86.12,2016-09-18
262,27.86,86.19,2016-09-19
263,29.26,78.81,2016-09-20
264,28.67,83.19,2016-09-21
265,27.12,86.5,2016-09-22
266,27.39,84.5,2016-09-23
267,27.06,86.06,2016-09-24
268,26.69,85.38,2016-09-25
269,27.08,85.25,2016-09-26
270,27.3,80.19,2016-09-27
271,27.79,81.19,2016-09-28
272,27.3,83.5,2016-09-29
273,28.62,76.75,2016-09-30
274,28.54,80.88,2016-10-01
275,28.86,78.88,2016-10-02
276,29.05,76.25,2016-10-03
277,29.26,75.69,2016-10-04
278,29.01,78.38,2016-10-05
279,28.15,79.5,2016-10-06
280,28.33,74.75,2016-10-07
281,27.99,78.19,2016-10-08
282,27.78,70.81,2016-10-09
283,27.12,60.44,2016-10-10
284,26.26,58.0,2016-10-11
285,24.53,53.88,2016-10-12
286,23.75,54.62,2016-10-13
287,24.08,51.19,2016-10-14
288,25.26,48.25,2016-10-15
289,25.74,47.81,2016-10-16
290,25.05,45.06,2016-10-17
291,25.07,43.94,2016-10-18
292,25.86,41.31,2016-10-19
293,25.08,46.94,2016-10-20
294,25.48,45.31,2016-10-21
295,24.44,50.69,2016-10-22
296,23.01,52.5,2016-10-23
297,22.57,48.12,2016-10-24
298,23.63,47.69,2016-10-25
299,24.13,46.0,2016-10-26
300,24.77,39.75,2016-10-27
301,23.39,40.44,2016-10-28
302,23.54,40.94,2016-10-29
303,21.92,51.31,2016-10-30
304,21.98,57.38,2016-10-31
305,22.91,50.75,2016-11-01
306,23.71,46.75,2016-11-02
307,22.69,52.81,2016-11-03
308,22.54,52.88,2016-11-04
309,22.24,48.31,2016-11-05
310,20.73,49.94,2016-11-06
311,19.57,47.0,2016-11-07
312,18.58,47.44,2016-11-08
313,20.15,42.38,2016-11-09
314,20.58,36.31,2016-11-10
315,20.93,34.56,2016-11-11
316,21.16,36.75,2016-11-12
317,22.25,34.56,2016-11-13
318,21.67,40.56,2016-11-14
319,20.52,47.5,2016-11-15
320,19.3,43.5,2016-11-16
321,18.69,41.69,2016-11-17
322,17.56,43.31,2016-11-18
323,19.63,38.0,2016-11-19
324,20.87,34.75,2016-11-20
325,19.76,38.88,2016-11-21
326,18.65,40.62,2016-11-22
327,19.09,44.5,2016-11-23
328,18.38,44.62,2016-11-24
329,18.93,38.06,2016-11-25
330,17.88,47.12,2016-11-26
331,19.01,55.19,2016-11-27
332,18.51,40.12,2016-11-28
333,19.32,51.69,2016-11-29
334,20.32,63.81,2016-11-30
335,20.76,63.25,2016-12-01
336,20.33,56.75,2016-12-02
337,17.97,43.19,2016-12-03
338,16.99,42.75,2016-12-04
339,16.75,39.31,2016-12-05
340,17.98,36.25,2016-12-06
341,17.98,37.88,2016-12-07
342,17.61,39.38,2016-12-08
343,17.12,40.06,2016-12-09
344,17.22,44.56,2016-12-10
345,17.61,44.19,2016-12-11
346,18.19,45.75,2016-12-12
347,17.58,44.44,2016-12-13
348,17.45,41.44,2016-12-14
349,16.43,34.38,2016-12-15
350,14.9,38.0,2016-12-16
351,15.33,38.0,2016-12-17
352,15.12,38.5,2016-12-18
353,14.49,36.25,2016-12-19
354,14.92,33.62,2016-12-20
355,15.19,35.44,2016-12-21
356,15.84,36.5,2016-12-22
357,16.9,41.75,2016-12-23
358,16.49,37.31,2016-12-24
359,16.3,53.19,2016-12-25
360,15.61,46.12,2016-12-26
361,14.97,29.12,2016-12-27
362,16.09,24.94,2016-12-28
363,15.41,30.31,2016-12-29
364,15.39,38.75,2016-12-30
365,16.62,45.88,2016-12-31
366,16.23,58.5,2017-01-01
367,16.35,63.69,2017-01-02
368,16.72,57.62,2017-01-03
369,16.93,45.75,2017-01-04
370,17.44,43.25,2017-01-05
371,17.41,45.56,2017-01-06
372,16.8,53.5,2017-01-07
373,16.23,62.06,2017-01-08
374,15.88,64.56,2017-01-09
375,13.64,32.75,2017-01-10
376,11.09,28.5,2017-01-11
377,10.13,30.44,2017-01-12
378,10.99,31.19,2017-01-13
379,12.79,33.94,2017-01-14
380,14.8,27.38,2017-01-15
381,16.33,32.0,2017-01-16
382,14.4,41.38,2017-01-17
383,14.9,35.12,2017-01-18
384,14.77,38.12,2017-01-19
385,15.05,32.94,2017-01-20
386,15.22,34.81,2017-01-21
387,17.29,35.38,2017-01-22
388,18.43,42.31,2017-01-23
389,18.94,40.75,2017-01-24
390,20.17,40.38,2017-01-25
391,19.27,44.56,2017-01-26
392,15.3,73.06,2017-01-27
393,15.69,64.0,2017-01-28
394,16.44,51.31,2017-01-29
395,17.62,41.25,2017-01-30
396,17.8,41.25,2017-01-31
397,17.3,47.69,2017-02-01
398,16.85,40.81,2017-02-02
399,17.07,38.94,2017-02-03
400,18.13,38.75,2017-02-04
401,18.96,41.19,2017-02-05
402,20.43,45.12,2017-02-06
403,17.35,33.81,2017-02-07
404,18.04,33.44,2017-02-08
405,18.37,33.44,2017-02-09
406,15.69,37.25,2017-02-10
407,17.9,32.31,2017-02-11
408,19.16,46.12,2017-02-12
409,19.37,39.44,2017-02-13
410,17.9,35.06,2017-02-14
411,18.69,35.0,2017-02-15
412,20.9,38.12,2017-02-16
413,22.24,40.62,2017-02-17
414,22.28,43.69,2017-02-18
415,22.93,37.94,2017-02-19
416,24.62,33.12,2017-02-20
417,23.35,29.81,2017-02-21
418,20.0,31.0,2017-02-22
419,19.26,19.88,2017-02-23
420,19.06,20.06,2017-02-24
421,20.17,20.88,2017-02-25
422,21.19,20.44,2017-02-26
423,20.7,21.69,2017-02-27
424,22.88,21.94,2017-02-28
425,24.63,27.5,2017-03-01
426,25.7,29.62,2017-03-02
427,24.89,28.75,2017-03-03
428,23.96,18.56,2017-03-04
429,21.23,17.56,2017-03-05
430,21.94,18.06,2017-03-06
431,24.21,18.88,2017-03-07
432,25.05,20.94,2017-03-08
433,24.76,29.69,2017-03-09
434,19.07,62.06,2017-03-10
435,20.08,53.44,2017-03-11
436,18.97,34.44,2017-03-12
437,18.56,26.19,2017-03-13
438,19.71,24.12,2017-03-14
439,21.65,23.88,2017-03-15
440,23.48,24.69,2017-03-16
441,23.58,27.69,2017-03-17
442,24.03,25.0,2017-03-18
443,23.76,32.44,2017-03-19
444,23.98,26.44,2017-03-20
445,25.22,20.0,2017-03-21
446,28.18,20.38,2017-03-22
447,29.55,22.06,2017-03-23
448,30.37,20.25,2017-03-24
449,29.58,15.12,2017-03-25
450,29.56,15.88,2017-03-26
451,30.9,21.31,2017-03-27
452,31.13,20.56,2017-03-28
453,32.3,17.06,2017-03-29
454,33.48,19.44,2017-03-30
455,33.82,15.62,2017-03-31
456,33.34,16.62,2017-04-01
457,34.06,15.19,2017-04-02
458,33.48,13.12,2017-04-03
459,33.94,14.81,2017-04-04
460,33.83,17.12,2017-04-05
461,32.9,25.0,2017-04-06
462,33.17,18.94,2017-04-07
463,30.29,10.06,2017-04-08
464,28.98,9.25,2017-04-09
465,28.48,8.0,2017-04-10
466,29.17,11.12,2017-04-11
467,31.15,12.12,2017-04-12
468,32.12,11.81,2017-04-13
469,31.96,16.19,2017-04-14
470,34.12,14.88,2017-04-15
471,33.67,14.19,2017-04-16
472,32.65,20.06,2017-04-17
473,34.95,22.25,2017-04-18
474,36.26,16.44,2017-04-19
475,36.98,12.12,2017-04-20
476,36.16,21.56,2017-04-21
477,36.91,18.12,2017-04-22
478,36.58,17.62,2017-04-23
479,35.33,20.81,2017-04-24
480,34.28,16.81,2017-04-25
481,33.55,17.44,2017-04-26
482,33.98,15.88,2017-04-27
483,34.38,17.06,2017-04-28
484,34.87,16.81,2017-04-29
485,35.16,20.19,2017-04-30
486,33.98,26.19,2017-05-01
487,33.88,20.0,2017-05-02
488,36.87,13.25,2017-05-03
489,36.16,18.0,2017-05-04
490,35.08,15.06,2017-05-05
491,37.4,13.19,2017-05-06
492,38.03,13.69,2017-05-07
493,36.85,18.94,2017-05-08
494,34.8,33.5,2017-05-09
495,35.32,32.81,2017-05-10
496,35.84,28.12,2017-05-11
497,37.44,23.69,2017-05-12
498,36.49,26.19,2017-05-13
499,38.87,18.5,2017-05-14
500,38.81,17.62,2017-05-15
501,39.09,16.81,2017-05-16
502,37.05,27.56,2017-05-17
503,35.11,37.25,2017-05-18
504,36.01,29.88,2017-05-19
505,36.41,26.5,2017-05-20
506,38.12,22.88,2017-05-21
507,37.2,23.12,2017-05-22
508,36.48,24.44,2017-05-23
509,37.52,23.06,2017-05-24
510,38.59,21.62,2017-05-25
511,38.69,21.44,2017-05-26
512,38.28,27.88,2017-05-27
513,36.45,31.06,2017-05-28
514,33.61,38.88,2017-05-29
515,34.23,36.25,2017-05-30
516,34.78,35.25,2017-05-31
517,35.12,35.38,2017-06-01
518,35.31,29.62,2017-06-02
519,37.76,23.38,2017-06-03
520,39.66,21.0,2017-06-04
521,39.76,22.06,2017-06-05
522,37.38,33.62,2017-06-06
523,35.08,41.88,2017-06-07
524,35.64,35.19,2017-06-08
525,35.92,30.62,2017-06-09
526,37.01,26.94,2017-06-10
527,37.65,24.38,2017-06-11
528,35.85,33.12,2017-06-12
529,37.52,24.56,2017-06-13
530,38.87,23.5,2017-06-14
531,37.72,26.25,2017-06-15
532,36.77,26.25,2017-06-16
533,34.51,43.88,2017-06-17
534,35.64,40.38,2017-06-18
535,34.76,48.81,2017-06-19
536,32.9,61.31,2017-06-20
537,34.12,53.38,2017-06-21
538,33.92,45.38,2017-06-22
539,34.03,43.94,2017-06-23
540,35.36,43.19,2017-06-24
541,35.37,45.62,2017-06-25
542,35.58,46.94,2017-06-26
543,35.58,47.75,2017-06-27
544,35.3,47.44,2017-06-28
545,34.63,52.5,2017-06-29
546,33.87,57.25,2017-06-30
547,32.76,64.12,2017-07-01
548,31.07,73.94,2017-07-02
549,31.33,71.06,2017-07-03
550,29.37,84.0,2017-07-04
551,28.51,88.44,2017-07-05
552,27.54,89.94,2017-07-06
553,27.76,85.62,2017-07-07
554,28.77,85.62,2017-07-08
555,28.7,82.94,2017-07-09
556,27.75,90.25,2017-07-10
557,28.44,84.75,2017-07-11
558,28.22,84.88,2017-07-12
559,28.81,84.19,2017-07-13
560,29.18,83.12,2017-07-14
561,29.61,83.25,2017-07-15
562,30.2,81.06,2017-07-16
563,31.02,77.88,2017-07-17
564,30.36,81.56,2017-07-18
565,30.9,79.81,2017-07-19
566,29.39,83.38,2017-07-20
567,29.08,86.5,2017-07-21
568,28.69,85.38,2017-07-22
569,28.77,87.25,2017-07-23
570,28.68,86.44,2017-07-24
571,28.83,85.19,2017-07-25
572,28.91,81.44,2017-07-26
573,28.64,84.12,2017-07-27
574,28.9,85.19,2017-07-28
575,28.94,85.31,2017-07-29
576,28.43,83.06,2017-07-30
577,29.04,82.06,2017-07-31
578,29.22,84.25,2017-08-01
579,28.9,84.25,2017-08-02
580,29.8,78.75,2017-08-03
581,29.6,77.0,2017-08-04
582,30.26,77.56,2017-08-05
583,30.74,78.56,2017-08-06
584,30.01,84.88,2017-08-07
585,30.55,81.56,2017-08-08
586,29.28,90.38,2017-08-09
587,28.08,92.0,2017-08-10
588,28.44,86.62,2017-08-11
589,28.65,84.19,2017-08-12
590,28.44,84.69,2017-08-13
591,28.48,82.38,2017-08-14
592,28.88,82.44,2017-08-15
593,29.31,78.06,2017-08-16
594,29.9,74.75,2017-08-17
595,29.88,77.56,2017-08-18
596,28.44,87.25,2017-08-19
597,28.69,85.5,2017-08-20
598,28.82,84.0,2017-08-21
599,28.46,87.88,2017-08-22
600,27.26,90.5,2017-08-23
601,29.05,76.5,2017-08-24
602,28.68,83.0,2017-08-25
603,27.86,90.31,2017-08-26
604,28.3,87.56,2017-08-27
605,27.75,90.75,2017-08-28
606,28.2,89.5,2017-08-29
607,28.33,88.62,2017-08-30
608,28.35,88.19,2017-08-31
609,28.24,87.12,2017-09-01
610,27.62,86.62,2017-09-02
611,27.69,85.5,2017-09-03
612,28.06,83.25,2017-09-04
613,28.48,82.5,2017-09-05
614,28.94,79.69,2017-09-06
615,29.34,78.38,2017-09-07
616,28.94,79.88,2017-09-08
617,28.54,78.5,2017-09-09
618,28.94,73.88,2017-09-10
619,29.94,74.62,2017-09-11
620,29.13,76.88,2017-09-12
621,28.84,76.62,2017-09-13
622,28.9,78.94,2017-09-14
623,29.2,75.81,2017-09-15
624,29.32,76.94,2017-09-16
625,29.96,76.25,2017-09-17
626,29.12,83.0,2017-09-18
627,28.77,80.94,2017-09-19
628,28.34,86.62,2017-09-20
629,27.0,92.19,2017-09-21
630,27.58,90.94,2017-09-22
631,27.51,84.06,2017-09-23
632,27.44,82.69,2017-09-24
633,26.49,81.0,2017-09-25
634,26.4,77.12,2017-09-26
635,26.9,72.88,2017-09-27
636,27.45,66.94,2017-09-28
637,27.28,66.5,2017-09-29
638,27.07,74.69,2017-09-30
639,27.19,75.38,2017-10-01
640,27.2,72.5,2017-10-02
641,27.06,65.94,2017-10-03
642,26.69,72.56,2017-10-04
643,27.69,71.62,2017-10-05
644,28.33,67.75,2017-10-06
645,28.46,71.06,2017-10-07
646,28.55,70.31,2017-10-08
647,28.73,63.12,2017-10-09
648,27.76,58.25,2017-10-10
649,28.09,66.94,2017-10-11
650,27.9,72.06,2017-10-12
651,26.59,61.31,2017-10-13
652,26.83,57.56,2017-10-14
653,26.98,49.94,2017-10-15
654,26.28,50.25,2017-10-16
655,25.4,52.5,2017-10-17
656,25.73,56.19,2017-10-18
657,28.18,59.0,2017-10-19
658,28.45,69.62,2017-10-20
659,27.59,60.38,2017-10-21
660,25.53,46.81,2017-10-22
661,26.18,44.88,2017-10-23
662,25.16,45.88,2017-10-24
663,24.87,41.12,2017-10-25
664,23.51,51.06,2017-10-26
665,23.88,49.31,2017-10-27
666,22.36,54.31,2017-10-28
667,22.1,63.69,2017-10-29
668,23.55,58.31,2017-10-30
669,22.37,65.5,2017-10-31
670,22.18,73.19,2017-11-01
671,22.1,70.62,2017-11-02
672,22.33,69.69,2017-11-03
673,23.59,61.56,2017-11-04
674,24.0,58.62,2017-11-05
675,23.05,56.5,2017-11-06
676,21.87,56.12,2017-11-07
677,20.75,57.19,2017-11-08
678,20.7,51.19,2017-11-09
679,22.14,50.75,2017-11-10
680,22.26,54.44,2017-11-11
681,21.2,50.5,2017-11-12
682,21.43,45.06,2017-11-13
683,20.37,53.44,2017-11-14
684,20.7,60.0,2017-11-15
685,21.98,64.31,2017-11-16
686,22.84,59.88,2017-11-17
687,20.85,53.69,2017-11-18
688,20.23,61.44,2017-11-19
689,18.82,48.12,2017-11-20
690,16.49,43.56,2017-11-21
691,16.19,48.12,2017-11-22
692,16.05,44.62,2017-11-23
693,15.9,44.25,2017-11-24
694,17.14,37.19,2017-11-25
695,17.62,37.19,2017-11-26
696,16.19,44.38,2017-11-27
697,17.45,41.12,2017-11-28
698,18.25,38.25,2017-11-29
699,18.16,41.19,2017-11-30
700,18.49,40.81,2017-12-01
701,18.14,38.38,2017-12-02
702,17.36,38.94,2017-12-03
703,18.28,41.19,2017-12-04
704,16.9,53.0,2017-12-05
705,18.9,48.0,2017-12-06
706,19.75,50.94,2017-12-07
707,18.62,43.94,2017-12-08
708,18.68,39.19,2017-12-09
709,19.08,47.75,2017-12-10
710,19.62,47.88,2017-12-11
711,18.48,53.12,2017-12-12
712,19.12,54.06,2017-12-13
713,16.96,51.62,2017-12-14
714,17.03,49.5,2017-12-15
715,15.59,42.0,2017-12-16
716,13.65,39.06,2017-12-17
717,14.92,37.25,2017-12-18
718,15.13,41.5,2017-12-19
719,15.35,42.94,2017-12-20
720,16.41,43.94,2017-12-21
721,16.44,46.56,2017-12-22
722,15.46,42.25,2017-12-23
723,16.65,37.0,2017-12-24
724,15.23,44.19,2017-12-25
725,14.91,43.75,2017-12-26
726,15.78,37.0,2017-12-27
727,16.7,36.62,2017-12-28
728,16.84,39.19,2017-12-29
729,16.59,42.56,2017-12-30
730,16.42,41.88,2017-12-31
731,14.82,41.56,2018-01-01
732,12.61,41.94,2018-01-02
733,12.48,41.0,2018-01-03
734,13.96,33.69,2018-01-04
735,13.94,30.25,2018-01-05
736,12.67,38.44,2018-01-06
737,12.85,41.25,2018-01-07
738,12.78,37.5,2018-01-08
739,12.69,37.38,2018-01-09
740,12.64,37.06,2018-01-10
741,13.68,32.19,2018-01-11
742,15.31,29.75,2018-01-12
743,15.54,34.31,2018-01-13
744,15.72,33.19,2018-01-14
745,14.9,32.12,2018-01-15
746,14.46,29.38,2018-01-16
747,15.9,25.44,2018-01-17
748,16.12,31.38,2018-01-18
749,16.69,37.56,2018-01-19
750,15.73,33.88,2018-01-20
751,15.28,29.38,2018-01-21
752,16.24,26.88,2018-01-22
753,16.27,34.44,2018-01-23
754,16.13,50.88,2018-01-24
755,14.44,52.06,2018-01-25
756,14.66,38.88,2018-01-26
757,13.93,36.69,2018-01-27
758,14.46,32.44,2018-01-28
759,15.02,29.81,2018-01-29
760,18.26,27.5,2018-01-30
761,19.05,29.31,2018-01-31
762,18.76,33.12,2018-02-01
763,20.48,34.56,2018-02-02
764,19.67,37.75,2018-02-03
765,17.88,27.38,2018-02-04
766,17.94,22.88,2018-02-05
767,19.49,20.38,2018-02-06
768,19.13,19.0,2018-02-07
769,18.8,22.75,2018-02-08
770,18.19,18.75,2018-02-09
771,18.54,21.44,2018-02-10
772,20.29,24.31,2018-02-11
773,18.74,59.5,2018-02-12
774,19.05,65.0,2018-02-13
775,17.73,40.69,2018-02-14
776,17.82,41.12,2018-02-15
777,19.57,43.5,2018-02-16
778,20.61,38.81,2018-02-17
779,20.79,32.5,2018-02-18
780,20.94,24.62,2018-02-19
781,21.83,23.44,2018-02-20
782,24.0,26.12,2018-02-21
783,25.0,29.69,2018-02-22
784,25.68,30.62,2018-02-23
785,25.42,32.94,2018-02-24
786,24.77,34.75,2018-02-25
787,23.25,28.56,2018-02-26
788,23.57,31.31,2018-02-27
789,24.92,31.69,2018-02-28
790,25.49,28.31,2018-03-01
791,26.23,25.69,2018-03-02
792,27.26,24.5,2018-03-03
793,27.28,24.69,2018-03-04
794,26.08,28.56,2018-03-05
795,23.44,23.5,2018-03-06
796,24.26,20.5,2018-03-07
797,25.12,15.38,2018-03-08
798,25.05,17.5,2018-03-09
799,25.87,20.12,2018-03-10
800,26.04,22.38,2018-03-11
801,26.34,22.0,2018-03-12
802,27.88,16.88,2018-03-13
803,29.4,15.88,2018-03-14
804,28.51,19.75,2018-03-15
805,27.16,19.69,2018-03-16
806,25.83,19.44,2018-03-17
807,25.55,13.19,2018-03-18
808,27.07,12.56,2018-03-19
809,28.65,20.62,2018-03-20
810,27.9,35.38,2018-03-21
811,27.68,22.88,2018-03-22
812,27.67,26.94,2018-03-23
813,27.04,23.62,2018-03-24
814,27.75,20.5,2018-03-25
815,28.01,16.25,2018-03-26
816,29.33,11.31,2018-03-27
817,31.05,9.19,2018-03-28
818,29.19,11.5,2018-03-29
819,30.19,11.75,2018-03-30
820,29.8,18.12,2018-03-31
821,28.9,31.62,2018-04-01
