,T2M,RH2M,Date
0,19.94,32.75,2016-01-01
1,18.98,30.75,2016-01-02
2,18.8,30.75,2016-01-03
3,19.87,26.0,2016-01-04
4,20.3,25.75,2016-01-05
5,21.19,25.25,2016-01-06
6,20.73,33.81,2016-01-07
7,20.83,35.5,2016-01-08
8,18.48,34.25,2016-01-09
9,18.55,22.44,2016-01-10
10,19.65,19.56,2016-01-11
11,20.05,22.75,2016-01-12
12,20.08,29.5,2016-01-13
13,20.15,34.0,2016-01-14
14,20.17,40.5,2016-01-15
15,19.12,40.25,2016-01-16
16,17.87,47.12,2016-01-17
17,17.69,76.0,2016-01-18
18,16.47,79.12,2016-01-19
19,13.09,60.56,2016-01-20
20,13.69,41.06,2016-01-21
21,13.62,37.19,2016-01-22
22,13.91,38.06,2016-01-23
23,15.3,37.0,2016-01-24
24,16.06,37.56,2016-01-25
25,17.92,33.56,2016-01-26
26,18.55,33.25,2016-01-27
27,19.48,36.69,2016-01-28
28,21.56,36.69,2016-01-29
29,22.03,34.69,2016-01-30
30,22.8,33.5,2016-01-31
31,21.94,36.69,2016-02-01
32,20.23,44.19,2016-02-02
33,18.35,37.06,2016-02-03
34,17.15,22.06,2016-02-04
35,18.55,22.06,2016-02-05
36,20.73,25.75,2016-02-06
37,20.15,28.94,2016-02-07
38,18.22,23.0,2016-02-08
39,18.41,29.31,2016-02-09
40,20.28,29.81,2016-02-10
41,19.91,22.62,2016-02-11
42,20.32,30.06,2016-02-12
43,20.06,30.38,2016-02-13
44,20.6,27.06,2016-02-14
45,22.09,31.88,2016-02-15
46,22.83,45.19,2016-02-16
47,24.0,46.75,2016-02-17
48,25.49,37.38,2016-02-18
49,25.56,30.94,2016-02-19
50,26.31,36.12,2016-02-20
51,24.84,42.31,2016-02-21
52,23.17,17.69,2016-02-22
53,22.93,11.25,2016-02-23
54,23.47,11.12,2016-02-24
55,23.3,12.19,2016-02-25
56,23.6,13.75,2016-02-26
57,22.55,15.06,2016-02-27
58,22.56,15.06,2016-02-28
59,23.99,24.31,2016-02-29
60,24.59,23.94,2016-03-01
61,26.08,24.62,2016-03-02
62,27.97,27.31,2016-03-03
63,27.4,28.12,2016-03-04
64,28.39,24.5,2016-03-05
65,26.94,29.0,2016-03-06
66,26.66,28.62,2016-03-07
67,25.97,32.38,2016-03-08
68,26.66,27.56,2016-03-09
69,26.8,30.0,2016-03-10
70,28.78,25.69,2016-03-11
71,28.23,26.69,2016-03-12
72,24.74,43.88,2016-03-13
73,23.74,35.06,2016-03-14
74,23.91,43.94,2016-03-15
75,24.63,31.62,2016-03-16
76,26.45,25.69,2016-03-17
77,27.86,32.19,2016-03-18
78,27.78,28.56,2016-03-19
79,27.51,23.69,2016-03-20
80,27.05,17.81,2016-03-21
81,26.36,19.62,2016-03-22
82,27.13,10.81,2016-03-23
83,28.48,11.69,2016-03-24
84,29.34,13.5,2016-03-25
85,30.45,14.81,2016-03-26
86,29.55,22.19,2016-03-27
87,28.78,30.44,2016-03-28
88,29.05,19.31,2016-03-29
89,29.19,14.5,2016-03-30
90,29.97,14.12,2016-03-31
91,31.04,17.69,2016-04-01
92,33.09,20.94,2016-04-02
93,34.34,22.06,2016-04-03
94,33.29,20.12,2016-04-04
95,31.94,23.44,2016-04-05
96,31.4,27.31,2016-04-06
97,30.37,25.69,2016-04-07
98,30.74,19.0,2016-04-08
99,30.99,19.12,2016-04-09
100,31.32,18.75,2016-04-10
101,31.51,22.88,2016-04-11
102,30.95,21.25,2016-04-12
103,30.48,16.12,2016-04-13
104,31.73,15.94,2016-04-14
105,33.01,14.06,2016-04-15
106,34.26,16.25,2016-04-16
107,32.97,19.38,2016-04-17
108,33.05,24.81,2016-04-18
109,33.62,15.06,2016-04-19
110,34.32,21.19,2016-04-20
111,33.23,15.75,2016-04-21
112,32.49,14.56,2016-04-22
113,31.08,17.94,2016-04-23
114,31.05,23.88,2016-04-24
115,32.48,22.19,2016-04-25
116,32.86,21.5,2016-04-26
117,33.44,17.06,2016-04-27
118,33.55,16.19,2016-04-28
119,33.97,16.88,2016-04-29
120,33.74,15.0,2016-04-30
121,34.26,14.94,2016-05-01
122,34.28,21.31,2016-05-02
123,33.81,21.81,2016-05-03
124,33.87,23.12,2016-05-04
125,33.11,26.44,2016-05-05
126,33.05,24.69,2016-05-06
127,32.46,28.5,2016-05-07
128,34.19,27.75,2016-05-08
129,34.76,30.0,2016-05-09
130,32.78,40.44,2016-05-10
131,33.75,36.25,2016-05-11
132,35.09,27.06,2016-05-12
133,35.55,21.5,2016-05-13
134,35.81,18.81,2016-05-14
135,36.6,20.81,2016-05-15
136,36.97,18.88,2016-05-16
137,37.49,18.94,2016-05-17
138,37.89,13.25,2016-05-18
139,37.8,20.12,2016-05-19
140,38.76,17.44,2016-05-20
141,37.72,21.81,2016-05-21
142,35.76,33.31,2016-05-22
143,35.17,35.62,2016-05-23
144,35.51,31.56,2016-05-24
145,35.24,33.94,2016-05-25
146,34.69,38.0,2016-05-26
147,35.42,36.62,2016-05-27
148,35.04,34.19,2016-05-28
149,35.03,33.88,2016-05-29
150,33.99,40.19,2016-05-30
151,34.65,37.0,2016-05-31
152,35.66,27.88,2016-06-01
153,36.48,26.88,2016-06-02
154,37.48,23.19,2016-06-03
155,37.95,23.25,2016-06-04
156,38.33,22.94,2016-06-05
157,38.09,26.75,2016-06-06
158,36.77,27.88,2016-06-07
159,37.09,25.12,2016-06-08
160,36.84,28.94,2016-06-09
161,35.38,36.31,2016-06-10
162,34.92,39.31,2016-06-11
163,34.45,42.88,2016-06-12
164,35.07,37.81,2016-06-13
165,34.55,39.75,2016-06-14
166,34.32,40.94,2016-06-15
167,33.83,42.38,2016-06-16
168,34.86,39.44,2016-06-17
169,30.88,56.81,2016-06-18
170,30.88,63.56,2016-06-19
171,31.64,62.31,2016-06-20
172,31.05,67.31,2016-06-21
173,29.4,72.75,2016-06-22
174,28.7,74.62,2016-06-23
175,27.66,77.56,2016-06-24
176,27.63,79.75,2016-06-25
177,28.65,71.62,2016-06-26
178,29.25,71.69,2016-06-27
179,28.55,81.31,2016-06-28
180,30.08,74.69,2016-06-29
181,29.88,75.19,2016-06-30
182,28.26,80.56,2016-07-01
183,27.62,82.44,2016-07-02
184,27.05,83.44,2016-07-03
185,26.16,89.94,2016-07-04
186,25.89,89.25,2016-07-05
187,26.34,91.69,2016-07-06
188,25.98,90.12,2016-07-07
189,25.83,92.0,2016-07-08
190,26.34,90.75,2016-07-09
191,27.16,88.94,2016-07-10
192,26.65,92.44,2016-07-11
193,26.55,91.44,2016-07-12
194,25.56,92.5,2016-07-13
195,26.02,87.62,2016-07-14
196,25.4,91.81,2016-07-15
197,25.22,91.81,2016-07-16
198,25.19,90.5,2016-07-17
199,25.12,88.62,2016-07-18
200,25.93,86.69,2016-07-19
201,26.19,86.88,2016-07-20
202,27.01,84.56,2016-07-21
203,26.91,86.06,2016-07-22
204,26.66,85.44,2016-07-23
205,25.46,92.5,2016-07-24
206,26.36,88.56,2016-07-25
207,26.58,89.12,2016-07-26
208,26.27,90.94,2016-07-27
209,26.22,88.06,2016-07-28
210,25.71,89.56,2016-07-29
211,26.19,86.5,2016-07-30
212,25.62,91.06,2016-07-31
213,25.95,90.69,2016-08-01
214,25.3,93.25,2016-08-02
215,25.78,89.69,2016-08-03
216,24.73,93.12,2016-08-04
217,24.9,92.69,2016-08-05
218,25.87,92.31,2016-08-06
219,24.32,94.44,2016-08-07
220,23.85,94.38,2016-08-08
221,24.77,92.94,2016-08-09
222,24.69,92.75,2016-08-10
223,25.14,90.44,2016-08-11
224,25.33,89.56,2016-08-12
225,25.08,92.75,2016-08-13
226,24.98,91.88,2016-08-14
227,25.24,89.94,2016-08-15
228,25.18,88.25,2016-08-16
229,25.12,88.38,2016-08-17
230,24.6,88.69,2016-08-18
231,23.42,93.5,2016-08-19
232,23.11,94.12,2016-08-20
233,23.44,93.19,2016-08-21
234,24.24,90.19,2016-08-22
235,24.88,91.25,2016-08-23
236,25.52,89.81,2016-08-24
237,25.7,87.38,2016-08-25
238,25.61,88.0,2016-08-26
239,25.47,91.38,2016-08-27
240,26.15,88.06,2016-08-28
241,26.73,86.0,2016-08-29
242,25.98,90.62,2016-08-30
243,25.64,89.81,2016-08-31
244,25.55,90.75,2016-09-01
245,24.71,92.19,2016-09-02
246,25.17,87.69,2016-09-03
247,24.26,86.12,2016-09-04
248,24.38,86.81,2016-09-05
249,23.77,86.88,2016-09-06
250,23.98,86.94,2016-09-07
251,24.49,86.0,2016-09-08
252,24.69,87.38,2016-09-09
253,25.01,85.88,2016-09-10
254,25.07,84.06,2016-09-11
255,25.47,84.25,2016-09-12
256,25.61,83.44,2016-09-13
257,25.94,83.56,2016-09-14
258,25.93,86.44,2016-09-15
259,25.87,89.44,2016-09-16
260,26.38,85.56,2016-09-17
261,26.01,88.38,2016-09-18
262,26.65,83.56,2016-09-19
263,26.49,84.75,2016-09-20
264,26.2,86.75,2016-09-21
265,25.51,87.19,2016-09-22
266,25.27,85.69,2016-09-23
267,25.4,85.44,2016-09-24
268,25.26,84.88,2016-09-25
269,25.33,84.31,2016-09-26
270,25.42,81.38,2016-09-27
271,25.51,79.12,2016-09-28
272,25.39,80.88,2016-09-29
273,24.16,91.69,2016-09-30
274,25.04,90.88,2016-10-01
275,26.11,85.19,2016-10-02
276,26.03,84.5,2016-10-03
277,25.93,84.38,2016-10-04
278,25.69,86.44,2016-10-05
279,25.16,88.62,2016-10-06
280,25.52,86.69,2016-10-07
281,25.37,83.75,2016-10-08
282,24.84,82.38,2016-10-09
283,24.69,81.62,2016-10-10
284,24.12,79.31,2016-10-11
285,22.45,75.44,2016-10-12
286,22.37,71.75,2016-10-13
287,22.87,68.88,2016-10-14
288,24.42,63.19,2016-10-15
289,23.55,58.88,2016-10-16
290,23.51,53.56,2016-10-17
291,23.48,62.5,2016-10-18
292,22.52,64.25,2016-10-19
293,22.94,63.19,2016-10-20
294,22.38,67.88,2016-10-21
295,21.95,68.5,2016-10-22
296,21.82,69.31,2016-10-23
297,21.41,73.06,2016-10-24
298,21.78,66.62,2016-10-25
299,22.33,64.25,2016-10-26
300,21.34,61.38,2016-10-27
301,20.8,53.62,2016-10-28
302,20.31,60.31,2016-10-29
303,20.16,57.56,2016-10-30
304,19.58,62.81,2016-10-31
305,19.38,64.81,2016-11-01
306,18.68,70.19,2016-11-02
307,18.95,69.19,2016-11-03
308,19.23,67.56,2016-11-04
309,20.62,56.75,2016-11-05
310,21.23,50.06,2016-11-06
311,20.35,55.62,2016-11-07
312,19.23,53.0,2016-11-08
313,19.49,45.88,2016-11-09
314,19.5,46.88,2016-11-10
315,20.84,40.19,2016-11-11
316,19.82,48.38,2016-11-12
317,19.69,49.44,2016-11-13
318,19.65,52.31,2016-11-14
319,19.66,50.75,2016-11-15
320,18.76,58.0,2016-11-16
321,18.89,55.06,2016-11-17
322,19.57,48.88,2016-11-18
323,21.05,40.38,2016-11-19
324,21.8,36.88,2016-11-20
325,21.65,36.88,2016-11-21
326,21.1,39.5,2016-11-22
327,20.77,41.62,2016-11-23
328,19.34,49.38,2016-11-24
329,19.74,45.38,2016-11-25
330,19.14,48.25,2016-11-26
331,19.34,49.38,2016-11-27
332,19.87,44.69,2016-11-28
333,20.88,41.19,2016-11-29
334,19.65,49.12,2016-11-30
335,18.67,57.12,2016-12-01
336,18.29,67.69,2016-12-02
337,17.81,69.81,2016-12-03
338,16.95,64.44,2016-12-04
339,16.48,56.88,2016-12-05
340,16.26,56.31,2016-12-06
341,16.93,52.56,2016-12-07
342,16.42,51.75,2016-12-08
343,16.76,50.31,2016-12-09
344,17.14,51.0,2016-12-10
345,17.45,51.75,2016-12-11
346,17.81,51.88,2016-12-12
347,17.26,55.56,2016-12-13
348,17.23,55.75,2016-12-14
349,17.22,51.56,2016-12-15
350,16.98,51.31,2016-12-16
351,16.38,57.31,2016-12-17
352,17.01,49.56,2016-12-18
353,16.42,53.25,2016-12-19
354,17.15,46.31,2016-12-20
355,17.12,40.12,2016-12-21
356,16.85,36.25,2016-12-22
357,18.41,33.81,2016-12-23
358,19.98,33.06,2016-12-24
359,17.72,35.75,2016-12-25
360,14.94,36.19,2016-12-26
361,15.21,42.94,2016-12-27
362,17.3,34.38,2016-12-28
363,18.28,31.19,2016-12-29
364,18.23,36.81,2016-12-30
365,18.44,41.44,2016-12-31
366,17.76,44.5,2017-01-01
367,15.51,53.56,2017-01-02
368,15.48,54.25,2017-01-03
369,17.15,51.69,2017-01-04
370,18.42,35.12,2017-01-05
371,18.23,33.19,2017-01-06
372,18.43,41.06,2017-01-07
373,19.3,44.88,2017-01-08
374,17.26,59.38,2017-01-09
375,15.59,55.19,2017-01-10
376,13.74,39.31,2017-01-11
377,12.32,29.75,2017-01-12
378,11.65,26.25,2017-01-13
379,13.65,26.25,2017-01-14
380,17.49,34.06,2017-01-15
381,18.95,42.75,2017-01-16
382,17.83,44.94,2017-01-17
383,17.6,47.62,2017-01-18
384,18.26,45.75,2017-01-19
385,17.62,39.06,2017-01-20
386,18.61,39.44,2017-01-21
387,19.8,43.75,2017-01-22
388,20.87,43.69,2017-01-23
389,21.19,40.5,2017-01-24
390,21.67,38.31,2017-01-25
391,21.83,35.44,2017-01-26
392,18.87,52.06,2017-01-27
393,15.96,43.44,2017-01-28
394,19.07,34.88,2017-01-29
395,21.43,25.62,2017-01-30
396,21.71,20.19,2017-01-31
397,19.38,31.44,2017-02-01
398,19.73,37.06,2017-02-02
399,19.87,36.06,2017-02-03
400,21.33,31.5,2017-02-04
401,22.0,34.44,2017-02-05
402,19.05,24.88,2017-02-06
403,18.23,21.25,2017-02-07
404,20.89,21.38,2017-02-08
405,19.57,25.5,2017-02-09
406,18.64,26.94,2017-02-10
407,20.12,31.62,2017-02-11
408,21.45,44.25,2017-02-12
409,21.54,53.81,2017-02-13
410,21.92,49.0,2017-02-14
411,22.05,37.69,2017-02-15
412,23.3,25.25,2017-02-16
413,23.83,31.56,2017-02-17
414,23.73,31.0,2017-02-18
415,25.26,26.5,2017-02-19
416,25.09,22.12,2017-02-20
417,23.77,22.62,2017-02-21
418,22.3,18.5,2017-02-22
419,22.88,16.5,2017-02-23
420,21.12,14.94,2017-02-24
421,22.25,14.88,2017-02-25
422,24.11,18.31,2017-02-26
423,23.8,18.19,2017-02-27
424,25.31,17.12,2017-02-28
425,25.85,18.38,2017-03-01
426,25.34,23.25,2017-03-02
427,24.52,27.56,2017-03-03
428,23.62,26.69,2017-03-04
429,22.8,21.81,2017-03-05
430,22.55,15.75,2017-03-06
431,24.08,19.25,2017-03-07
432,25.83,24.25,2017-03-08
433,25.31,28.62,2017-03-09
434,23.78,40.31,2017-03-10
435,22.55,29.75,2017-03-11
436,19.59,14.81,2017-03-12
437,20.4,16.25,2017-03-13
438,21.42,14.44,2017-03-14
439,22.95,15.0,2017-03-15
440,25.88,14.94,2017-03-16
441,25.0,20.75,2017-03-17
442,26.18,23.38,2017-03-18
443,24.73,39.5,2017-03-19
444,24.82,35.75,2017-03-20
445,26.94,22.44,2017-03-21
446,29.9,18.12,2017-03-22
447,30.75,18.94,2017-03-23
448,29.65,22.12,2017-03-24
449,29.46,18.25,2017-03-25
450,30.03,19.38,2017-03-26
451,31.01,18.56,2017-03-27
452,31.99,17.56,2017-03-28
453,32.47,15.88,2017-03-29
454,31.52,13.81,2017-03-30
455,32.63,16.56,2017-03-31
456,32.71,18.19,2017-04-01
457,31.65,12.19,2017-04-02
458,31.4,15.88,2017-04-03
459,31.66,20.12,2017-04-04
460,31.3,25.56,2017-04-05
461,31.94,27.19,2017-04-06
462,30.43,21.62,2017-04-07
463,28.6,10.0,2017-04-08
464,29.05,7.19,2017-04-09
465,28.26,8.94,2017-04-10
466,29.74,10.25,2017-04-11
467,31.4,10.44,2017-04-12
468,32.69,9.44,2017-04-13
469,33.87,8.25,2017-04-14
470,34.09,11.0,2017-04-15
471,33.62,11.56,2017-04-16
472,33.8,11.5,2017-04-17
473,34.46,13.81,2017-04-18
474,33.72,13.75,2017-04-19
475,33.28,17.31,2017-04-20
476,34.08,21.56,2017-04-21
477,32.58,23.44,2017-04-22
478,31.88,26.06,2017-04-23
479,31.42,25.56,2017-04-24
480,31.82,25.44,2017-04-25
481,31.94,20.38,2017-04-26
482,32.01,16.31,2017-04-27
483,32.03,13.06,2017-04-28
484,32.8,19.75,2017-04-29
485,33.24,22.69,2017-04-30
486,33.1,19.69,2017-05-01
487,33.11,15.69,2017-05-02
488,34.17,14.75,2017-05-03
489,34.44,17.5,2017-05-04
490,35.26,18.38,2017-05-05
491,36.24,19.44,2017-05-06
492,36.23,16.5,2017-05-07
493,35.77,17.94,2017-05-08
494,35.33,20.5,2017-05-09
495,35.64,19.62,2017-05-10
496,36.81,19.19,2017-05-11
497,37.09,18.31,2017-05-12
498,37.31,18.25,2017-05-13
499,37.53,19.38,2017-05-14
500,37.44,20.69,2017-05-15
501,36.09,20.06,2017-05-16
502,35.24,21.81,2017-05-17
503,34.9,22.12,2017-05-18
504,35.82,20.31,2017-05-19
505,35.84,20.12,2017-05-20
506,35.79,23.38,2017-05-21
507,34.73,28.88,2017-05-22
508,34.91,24.62,2017-05-23
509,36.76,24.25,2017-05-24
510,37.65,21.69,2017-05-25
511,37.79,21.12,2017-05-26
512,38.65,19.62,2017-05-27
513,36.72,30.25,2017-05-28
514,35.48,34.44,2017-05-29
515,34.28,40.81,2017-05-30
516,35.12,37.31,2017-05-31
517,35.3,34.31,2017-06-01
518,36.68,29.75,2017-06-02
519,37.7,24.25,2017-06-03
520,38.01,30.5,2017-06-04
521,36.46,38.38,2017-06-05
522,31.95,55.0,2017-06-06
523,30.37,65.38,2017-06-07
524,29.3,69.44,2017-06-08
525,29.85,64.25,2017-06-09
526,30.01,63.19,2017-06-10
527,31.4,56.62,2017-06-11
528,32.46,52.94,2017-06-12
529,32.37,55.38,2017-06-13
530,32.82,52.88,2017-06-14
531,33.02,53.5,2017-06-15
532,32.17,55.5,2017-06-16
533,31.14,60.25,2017-06-17
534,31.31,57.56,2017-06-18
535,31.01,59.0,2017-06-19
536,30.7,60.69,2017-06-20
537,30.51,62.56,2017-06-21
538,29.76,65.88,2017-06-22
539,30.01,64.38,2017-06-23
540,30.33,61.0,2017-06-24
541,31.35,60.44,2017-06-25
542,30.75,65.5,2017-06-26
543,28.75,74.62,2017-06-27
544,26.05,82.0,2017-06-28
545,28.25,76.5,2017-06-29
546,28.12,75.19,2017-06-30
547,28.05,74.94,2017-07-01
548,27.37,75.19,2017-07-02
549,27.42,74.62,2017-07-03
550,28.01,72.88,2017-07-04
551,27.73,70.0,2017-07-05
552,29.18,64.69,2017-07-06
553,29.44,62.75,2017-07-07
554,30.05,61.62,2017-07-08
555,28.42,68.5,2017-07-09
556,27.15,75.12,2017-07-10
557,27.87,71.38,2017-07-11
558,25.7,84.06,2017-07-12
559,25.8,87.69,2017-07-13
560,26.16,88.0,2017-07-14
561,26.05,84.5,2017-07-15
562,26.39,79.81,2017-07-16
563,26.54,84.06,2017-07-17
564,27.45,82.12,2017-07-18
565,27.25,83.19,2017-07-19
566,26.14,88.94,2017-07-20
567,25.67,90.5,2017-07-21
568,26.35,86.44,2017-07-22
569,26.03,84.06,2017-07-23
570,25.5,82.56,2017-07-24
571,24.55,87.19,2017-07-25
572,24.89,89.0,2017-07-26
573,25.9,86.81,2017-07-27
574,25.57,92.5,2017-07-28
575,25.83,82.62,2017-07-29
576,26.12,82.81,2017-07-30
577,26.19,83.81,2017-07-31
578,26.48,83.81,2017-08-01
579,26.58,82.0,2017-08-02
580,26.14,82.38,2017-08-03
581,26.5,81.44,2017-08-04
582,26.44,82.75,2017-08-05
583,25.55,84.94,2017-08-06
584,25.98,88.5,2017-08-07
585,26.77,87.62,2017-08-08
586,24.95,88.56,2017-08-09
587,25.84,84.25,2017-08-10
588,26.36,82.69,2017-08-11
589,26.17,82.38,2017-08-12
590,26.12,82.81,2017-08-13
591,26.12,82.06,2017-08-14
592,26.04,83.44,2017-08-15
593,26.15,80.94,2017-08-16
594,26.31,81.94,2017-08-17
595,26.92,82.19,2017-08-18
596,26.29,87.12,2017-08-19
597,27.48,83.44,2017-08-20
598,27.37,83.12,2017-08-21
599,26.52,81.81,2017-08-22
600,25.68,85.19,2017-08-23
601,26.75,85.31,2017-08-24
602,26.63,84.81,2017-08-25
603,26.19,87.75,2017-08-26
604,25.83,91.44,2017-08-27
605,26.59,86.75,2017-08-28
606,26.15,88.06,2017-08-29
607,26.26,87.38,2017-08-30
608,25.73,83.5,2017-08-31
609,25.58,82.38,2017-09-01
610,24.95,82.19,2017-09-02
611,24.58,84.62,2017-09-03
612,25.65,85.0,2017-09-04
613,25.83,81.12,2017-09-05
614,25.71,81.62,2017-09-06
615,26.05,78.06,2017-09-07
616,26.37,76.88,2017-09-08
617,27.35,77.12,2017-09-09
618,27.15,82.38,2017-09-10
619,26.14,87.81,2017-09-11
620,25.75,88.62,2017-09-12
621,26.08,85.25,2017-09-13
622,25.92,84.75,2017-09-14
623,25.9,87.12,2017-09-15
624,26.76,84.56,2017-09-16
625,27.16,80.75,2017-09-17
626,27.05,77.69,2017-09-18
627,26.29,71.88,2017-09-19
628,25.96,81.44,2017-09-20
629,25.33,88.75,2017-09-21
630,25.01,87.44,2017-09-22
631,25.27,84.44,2017-09-23
632,25.16,83.31,2017-09-24
633,25.26,82.25,2017-09-25
634,25.44,79.94,2017-09-26
635,26.12,72.5,2017-09-27
636,26.83,70.62,2017-09-28
637,26.22,68.31,2017-09-29
638,25.5,67.81,2017-09-30
639,25.98,69.38,2017-10-01
640,26.07,61.06,2017-10-02
641,26.05,59.0,2017-10-03
642,24.98,59.31,2017-10-04
643,24.83,67.06,2017-10-05
644,25.98,82.88,2017-10-06
645,26.47,83.19,2017-10-07
646,26.5,82.81,2017-10-08
647,26.1,83.25,2017-10-09
648,25.32,82.62,2017-10-10
649,25.48,75.44,2017-10-11
650,26.51,68.31,2017-10-12
651,25.78,71.56,2017-10-13
652,25.85,67.94,2017-10-14
653,25.02,63.31,2017-10-15
654,25.44,59.75,2017-10-16
655,23.35,62.12,2017-10-17
656,22.67,54.88,2017-10-18
657,23.78,58.56,2017-10-19
658,25.3,74.75,2017-10-20
659,26.48,71.38,2017-10-21
660,25.36,63.06,2017-10-22
661,22.83,55.75,2017-10-23
662,22.87,50.12,2017-10-24
663,22.45,45.5,2017-10-25
664,22.62,51.75,2017-10-26
665,23.49,50.12,2017-10-27
666,22.89,52.81,2017-10-28
667,22.66,54.38,2017-10-29
668,23.02,52.75,2017-10-30
669,21.19,54.75,2017-10-31
670,21.45,54.88,2017-11-01
671,22.6,50.62,2017-11-02
672,22.3,51.38,2017-11-03
673,20.61,63.25,2017-11-04
674,21.34,63.0,2017-11-05
675,22.68,54.75,2017-11-06
676,23.41,45.12,2017-11-07
677,22.73,46.44,2017-11-08
678,22.26,43.19,2017-11-09
679,22.39,40.56,2017-11-10
680,19.87,49.75,2017-11-11
681,20.15,49.12,2017-11-12
682,20.8,44.94,2017-11-13
683,21.66,45.56,2017-11-14
684,21.36,51.62,2017-11-15
685,22.05,59.25,2017-11-16
686,22.47,63.44,2017-11-17
687,23.25,61.88,2017-11-18
688,22.55,64.88,2017-11-19
689,21.69,57.94,2017-11-20
690,20.23,55.06,2017-11-21
691,20.5,54.38,2017-11-22
692,19.26,49.25,2017-11-23
693,18.77,37.31,2017-11-24
694,19.19,31.19,2017-11-25
695,19.98,32.38,2017-11-26
696,20.26,32.25,2017-11-27
697,20.1,33.62,2017-11-28
698,20.81,35.19,2017-11-29
699,21.13,35.94,2017-11-30
700,19.23,42.62,2017-12-01
701,17.84,42.56,2017-12-02
702,18.5,40.56,2017-12-03
703,18.01,41.75,2017-12-04
704,18.35,41.94,2017-12-05
705,19.13,45.69,2017-12-06
706,19.99,46.69,2017-12-07
707,20.49,52.81,2017-12-08
708,19.8,43.5,2017-12-09
709,19.18,37.5,2017-12-10
710,19.93,41.31,2017-12-11
711,20.64,59.75,2017-12-12
712,20.82,53.19,2017-12-13
713,21.78,50.12,2017-12-14
714,21.45,49.75,2017-12-15
715,20.37,48.56,2017-12-16
716,18.84,39.44,2017-12-17
717,18.32,21.62,2017-12-18
718,17.92,23.56,2017-12-19
719,17.62,26.94,2017-12-20
720,17.96,30.94,2017-12-21
721,16.98,37.69,2017-12-22
722,19.01,29.62,2017-12-23
723,19.31,24.44,2017-12-24
724,17.24,25.88,2017-12-25
725,17.42,25.5,2017-12-26
726,18.21,21.5,2017-12-27
727,18.73,21.94,2017-12-28
728,18.89,24.25,2017-12-29
729,18.04,28.75,2017-12-30
730,17.25,32.5,2017-12-31
731,17.32,34.19,2018-01-01
732,16.34,33.06,2018-01-02
733,15.23,28.5,2018-01-03
734,16.65,23.69,2018-01-04
735,17.41,25.81,2018-01-05
736,17.05,29.69,2018-01-06
737,16.19,30.25,2018-01-07
738,16.16,30.56,2018-01-08
739,16.52,28.25,2018-01-09
740,17.71,21.44,2018-01-10
741,18.42,19.44,2018-01-11
742,18.99,24.12,2018-01-12
743,20.6,27.12,2018-01-13
744,22.34,37.44,2018-01-14
745,20.76,33.0,2018-01-15
746,19.51,20.19,2018-01-16
747,19.47,21.62,2018-01-17
748,20.15,21.0,2018-01-18
749,20.9,24.62,2018-01-19
750,20.38,27.88,2018-01-20
751,19.67,28.81,2018-01-21
752,20.08,31.0,2018-01-22
753,19.63,33.19,2018-01-23
754,16.55,24.81,2018-01-24
755,15.58,20.62,2018-01-25
756,16.39,28.12,2018-01-26
757,18.67,20.62,2018-01-27
758,18.82,20.0,2018-01-28
759,19.3,22.75,2018-01-29
760,20.55,22.12,2018-01-30
761,21.74,19.81,2018-01-31
762,22.18,20.38,2018-02-01
763,22.88,19.88,2018-02-02
764,22.06,22.38,2018-02-03
765,20.57,30.5,2018-02-04
766,21.76,29.69,2018-02-05
767,21.1,27.12,2018-02-06
768,21.25,30.56,2018-02-07
769,22.17,31.62,2018-02-08
770,21.06,26.69,2018-02-09
771,20.93,26.25,2018-02-10
772,21.47,42.56,2018-02-11
773,20.61,69.81,2018-02-12
774,19.22,70.06,2018-02-13
775,18.12,49.25,2018-02-14
776,19.48,36.0,2018-02-15
777,21.12,33.0,2018-02-16
778,22.4,29.06,2018-02-17
779,23.4,27.19,2018-02-18
780,22.65,31.44,2018-02-19
781,23.33,26.62,2018-02-20
782,24.51,23.12,2018-02-21
783,25.57,21.12,2018-02-22
784,25.51,24.31,2018-02-23
785,26.47,28.5,2018-02-24
786,25.65,28.5,2018-02-25
787,24.29,27.19,2018-02-26
788,24.82,23.81,2018-02-27
789,26.4,27.44,2018-02-28
790,27.01,26.38,2018-03-01
791,27.75,24.38,2018-03-02
792,26.8,22.25,2018-03-03
793,27.08,24.69,2018-03-04
794,25.98,28.88,2018-03-05
795,25.37,25.88,2018-03-06
796,25.33,19.38,2018-03-07
797,25.15,35.56,2018-03-08
798,26.48,33.69,2018-03-09
799,27.67,25.0,2018-03-10
800,27.94,21.69,2018-03-11
801,27.01,14.88,2018-03-12
802,28.71,13.25,2018-03-13
803,27.78,20.0,2018-03-14
804,26.45,22.44,2018-03-15
805,25.8,23.81,2018-03-16
806,27.12,23.19,2018-03-17
807,26.91,17.19,2018-03-18
808,28.05,27.06,2018-03-19
809,29.09,31.5,2018-03-20
810,27.62,23.62,2018-03-21
811,25.92,23.56,2018-03-22
812,25.87,22.88,2018-03-23
813,26.82,21.25,2018-03-24
814,27.66,17.12,2018-03-25
815,28.15,14.88,2018-03-26
816,30.32,9.69,2018-03-27
817,29.39,11.81,2018-03-28
818,30.09,10.69,2018-03-29
819,30.22,10.0,2018-03-30
820,29.69,10.0,2018-03-31
821,29.03,13.06,2018-04-01
